fecha,tmed,tmin,tmax,hrMedia,MA,outlier_ma,outlier_hm,tmed_corrected,tmed_max,tmed_min,tmed_mean,tmin_max,tmin_min,tmin_mean,tmax_max,tmax_min,tmax_mean,hrMedia_max,hrMedia_min,hrMedia_mean,estacion_Invierno,estacion_Otoño,estacion_Primavera,estacion_Verano,mes
2022-07-15,23.0,19.4,26.5,78.0,14.047397260273973,False,True,22.799999999999997,23.0,16.5,19.266666666666666,19.4,12.8,15.783333333333333,26.5,20.2,22.71666666666667,83.0,66.0,75.33333333333333,False,False,False,True,7
2022-07-16,19.3,17.1,21.5,91.0,14.044931506849315,False,False,19.3,20.9,17.4,18.433333333333334,17.1,13.6,14.883333333333333,25.9,19.9,21.983333333333334,91.0,65.0,78.5,False,False,False,True,7
2022-07-17,21.6,15.4,27.9,86.0,14.053972602739725,False,False,21.6,21.6,17.6,18.833333333333332,16.3,13.0,15.016666666666666,27.9,20.2,22.666666666666668,88.0,72.0,79.66666666666667,False,False,False,True,7
2022-07-18,18.3,16.3,20.3,91.0,14.052054794520547,False,False,18.3,20.6,18.0,19.283333333333335,19.1,14.2,16.433333333333334,23.9,20.3,22.150000000000002,91.0,71.0,81.16666666666667,False,False,False,True,7
2022-07-19,20.8,17.8,23.9,77.0,14.058630136986302,False,False,20.8,20.8,18.3,19.483333333333334,18.5,13.7,16.216666666666665,24.6,20.9,22.733333333333334,89.0,77.0,82.33333333333333,False,False,False,True,7
2022-07-20,19.4,16.6,22.3,83.0,14.062465753424657,False,False,19.4,20.1,18.9,19.483333333333334,17.2,15.7,16.683333333333334,23.3,21.3,22.333333333333332,98.0,82.0,87.33333333333333,False,False,False,True,7
2022-07-21,20.2,18.0,22.4,89.0,14.067397260273971,False,False,20.2,20.4,18.4,19.45,18.0,15.7,17.166666666666668,24.2,19.2,21.71666666666667,94.0,77.0,89.0,False,False,False,True,7
2022-07-22,18.0,15.9,20.2,84.0,14.067123287671233,False,False,18.0,21.2,17.8,18.933333333333334,19.3,15.1,16.650000000000002,23.0,19.3,21.183333333333334,96.0,72.0,86.0,False,False,False,True,7
2022-07-23,18.3,14.4,22.2,71.0,14.066849315068492,False,False,18.3,20.2,18.3,19.0,17.7,12.9,15.5,23.7,20.9,22.516666666666666,92.0,71.0,81.0,False,False,False,True,7
2022-07-24,18.2,15.0,21.3,88.0,14.066301369863012,False,False,18.2,21.3,18.1,19.433333333333334,18.0,14.8,16.05,25.7,21.3,22.8,95.0,75.0,83.66666666666667,False,False,False,True,7
2022-07-25,19.0,16.3,21.6,87.0,14.066027397260273,False,False,19.0,21.6,18.4,19.466666666666665,18.3,15.4,16.46666666666667,25.7,21.1,22.433333333333334,88.0,69.0,81.83333333333333,False,False,False,True,7
2022-07-26,19.2,16.7,21.8,80.0,14.06794520547945,False,False,19.2,20.1,18.2,18.916666666666668,17.9,13.9,16.033333333333335,22.5,20.9,21.849999999999998,88.0,79.0,81.83333333333333,False,False,False,True,7
2022-07-27,19.2,15.9,22.4,71.0,14.069041095890412,False,False,19.2,20.6,17.2,19.383333333333333,19.0,14.4,16.783333333333335,23.1,20.0,21.96666666666667,87.0,71.0,80.83333333333333,False,False,False,True,7
2022-07-28,18.0,14.2,21.8,81.0,14.074246575342467,False,False,18.0,22.4,17.9,19.466666666666665,18.6,13.0,15.833333333333334,26.3,21.1,23.116666666666664,91.0,72.0,80.33333333333333,False,False,False,True,7
2022-07-29,19.5,16.7,22.3,83.0,14.08164383561644,False,False,19.5,20.9,18.4,19.55,18.7,15.1,16.833333333333332,24.3,19.3,22.21666666666667,96.0,74.0,85.33333333333333,False,False,False,True,7
2022-07-30,20.2,16.7,23.7,77.0,14.08958904109589,False,False,20.2,21.2,16.1,18.849999999999998,19.1,14.2,16.2,23.7,18.0,21.483333333333334,92.0,69.0,82.66666666666667,False,False,False,True,7
2022-07-31,20.4,16.1,24.7,83.0,14.097808219178082,False,False,20.4,23.2,16.4,19.633333333333333,19.3,11.9,15.549999999999999,27.2,20.0,23.71666666666667,83.0,74.0,79.16666666666667,False,False,False,True,7
2022-08-01,21.5,19.3,23.7,83.0,14.106849315068493,False,False,21.5,21.8,17.3,20.133333333333336,19.3,13.8,17.283333333333335,24.7,20.8,22.95,93.0,75.0,85.83333333333333,False,False,False,True,8
2022-08-02,21.4,19.8,22.9,87.0,14.116712328767123,False,False,21.4,21.4,17.4,19.433333333333334,19.8,13.7,16.666666666666668,25.0,19.1,22.133333333333336,100.0,68.0,83.83333333333333,False,False,False,True,8
2022-08-03,20.0,18.3,21.8,95.0,14.117808219178082,False,False,20.0,20.0,18.2,19.016666666666666,18.3,15.0,16.5,22.8,21.1,21.566666666666666,95.0,72.0,83.0,False,False,False,True,8
2022-08-04,20.4,17.8,23.1,87.0,14.122465753424658,False,False,20.4,20.4,17.2,18.883333333333333,17.8,13.3,16.233333333333334,23.1,18.9,21.599999999999998,95.0,69.0,83.66666666666667,False,False,False,True,8
2022-08-05,17.6,16.5,18.6,92.0,14.121917808219179,False,False,17.6,20.8,17.6,19.383333333333333,17.7,12.8,15.866666666666667,24.0,18.6,22.866666666666664,92.0,74.0,82.33333333333333,False,False,False,True,8
2022-08-06,20.1,16.4,23.8,79.0,14.132054794520547,False,False,20.1,20.5,18.3,19.366666666666667,17.1,14.7,15.933333333333332,23.9,20.9,22.816666666666666,88.0,69.0,79.0,False,False,False,True,8
2022-08-07,21.3,17.4,25.2,79.0,14.14,False,False,21.3,21.3,17.6,19.95,17.7,12.5,15.75,26.0,21.2,24.183333333333334,89.0,66.0,79.16666666666667,False,False,False,True,8
2022-08-08,20.6,16.8,24.3,84.0,14.146575342465754,False,False,20.6,24.4,16.4,20.183333333333334,19.7,12.4,16.416666666666668,29.2,20.4,23.95,90.0,73.0,80.66666666666667,False,False,False,True,8
2022-08-09,22.4,17.9,26.9,80.0,14.15150684931507,False,False,22.4,23.6,18.4,21.066666666666666,19.3,14.2,17.23333333333333,27.9,22.6,24.933333333333334,90.0,56.0,79.16666666666667,False,False,False,True,8
2022-08-10,22.6,17.6,27.5,87.0,14.158356164383562,False,False,22.6,22.6,18.2,20.916666666666668,19.2,15.2,17.599999999999998,27.5,21.3,24.233333333333334,95.0,69.0,81.0,False,False,False,True,8
2022-08-11,20.0,15.7,24.2,88.0,14.158356164383562,False,False,20.0,22.7,17.6,20.466666666666665,18.8,13.5,17.083333333333332,27.2,21.7,23.833333333333332,92.0,74.0,82.66666666666667,False,False,False,True,8
2022-08-12,17.9,15.6,20.2,91.0,14.155616438356164,False,False,17.9,23.2,16.6,19.7,19.5,12.3,17.03333333333333,26.8,20.2,22.366666666666664,96.0,73.0,86.16666666666667,False,False,False,True,8
2022-08-13,18.2,15.2,21.2,87.0,14.151232876712328,False,False,18.2,21.4,17.0,19.25,18.9,12.2,16.416666666666668,23.9,19.4,22.083333333333332,100.0,75.0,83.66666666666667,False,False,False,True,8
2022-08-14,18.8,14.7,22.9,78.0,14.150410958904109,False,False,18.8,20.9,18.8,19.45,18.3,13.8,16.333333333333332,24.2,20.1,22.583333333333332,95.0,77.0,81.16666666666667,False,False,False,True,8
2022-08-15,18.5,14.7,22.3,80.0,14.150684931506849,False,False,18.5,19.8,18.0,18.933333333333334,18.1,14.1,15.6,23.2,21.3,22.266666666666666,92.0,71.0,79.66666666666667,False,False,False,True,8
2022-08-16,20.2,15.9,24.5,75.0,14.157808219178081,False,False,20.2,20.2,17.2,18.866666666666667,17.8,13.1,15.433333333333335,24.5,21.3,22.316666666666666,90.0,75.0,81.16666666666667,False,False,False,True,8
2022-08-17,17.9,14.5,21.3,87.0,14.158082191780824,False,False,17.9,21.3,17.9,19.400000000000002,16.7,14.5,15.466666666666667,26.5,20.9,23.349999999999998,87.0,71.0,77.66666666666667,False,False,False,True,8
2022-08-18,17.2,14.1,20.4,72.0,14.153150684931509,False,False,17.2,23.9,17.2,19.650000000000002,19.1,14.1,16.516666666666666,28.7,18.9,22.8,90.0,65.0,78.0,False,False,False,True,8
2022-08-19,17.8,12.9,22.7,77.0,14.147397260273973,False,False,17.8,21.2,17.8,19.099999999999998,18.8,12.9,16.033333333333335,25.1,20.5,22.166666666666668,97.0,73.0,83.5,False,False,False,True,8
2022-08-20,19.2,15.3,23.1,87.0,14.144109589041097,False,False,19.2,25.1,18.6,20.25,19.2,14.7,16.366666666666667,32.4,21.6,24.133333333333336,99.0,62.0,79.5,False,False,False,True,8
2022-08-21,20.6,18.0,23.2,86.0,14.146301369863012,False,False,20.6,22.7,19.0,20.333333333333332,19.9,14.2,16.566666666666666,25.5,23.2,24.083333333333332,93.0,80.0,85.83333333333333,False,False,False,True,8
2022-08-22,20.4,18.1,22.6,88.0,14.147123287671233,False,False,20.4,22.6,18.7,20.25,19.2,14.4,17.016666666666666,26.1,20.6,23.46666666666667,88.0,67.0,80.16666666666667,False,False,False,True,8
2022-08-23,20.8,18.8,22.8,88.0,14.151780821917809,False,False,20.8,25.2,18.6,21.366666666666664,20.0,15.0,17.283333333333335,33.0,21.8,25.416666666666668,88.0,63.0,79.66666666666667,False,False,False,True,8
2022-08-24,21.1,19.7,22.5,95.0,14.154520547945204,False,False,21.1,21.5,18.6,20.25,19.7,14.8,17.516666666666666,25.3,20.1,23.03333333333333,95.0,76.0,84.5,False,False,False,True,8
2022-08-25,20.2,18.5,22.0,89.0,14.153424657534247,False,False,20.2,20.2,17.9,19.400000000000002,18.5,14.7,16.400000000000002,24.1,19.9,22.400000000000002,94.0,78.0,85.16666666666667,False,False,False,True,8
2022-08-26,18.7,17.0,20.4,86.0,14.15095890410959,False,False,18.7,20.8,17.6,19.283333333333335,18.7,13.9,15.966666666666667,25.3,20.4,22.616666666666664,91.0,68.0,82.5,False,False,False,True,8
2022-08-27,20.4,18.1,22.8,80.0,14.157534246575343,False,False,20.4,21.9,17.0,19.533333333333335,19.1,11.9,16.599999999999998,24.7,20.2,22.5,95.0,73.0,84.16666666666667,False,False,False,True,8
2022-08-28,21.0,17.3,24.6,89.0,14.165205479452055,False,False,21.0,21.0,18.4,19.666666666666668,18.2,15.4,16.783333333333335,24.6,20.5,22.533333333333335,95.0,69.0,85.66666666666667,False,False,False,True,8
2022-08-29,21.3,16.9,25.7,92.0,14.171506849315069,False,False,21.3,21.3,17.3,19.0,17.3,13.8,15.883333333333333,25.7,20.8,22.133333333333336,94.0,67.0,83.66666666666667,False,False,False,True,8
2022-08-30,18.0,16.2,19.9,91.0,14.169315068493152,False,False,18.0,19.6,16.5,18.216666666666665,16.5,12.9,15.316666666666668,23.4,19.9,21.166666666666668,94.0,74.0,84.33333333333333,False,False,False,True,8
2022-08-31,18.7,16.6,20.8,84.0,14.17123287671233,False,False,18.7,19.8,15.0,18.5,18.3,11.3,15.800000000000002,22.8,18.6,21.233333333333334,94.0,77.0,86.33333333333333,False,False,False,True,8
2022-09-01,18.6,15.0,22.2,88.0,14.17068493150685,False,False,18.6,20.2,15.8,18.150000000000002,18.2,10.2,15.033333333333333,24.0,18.4,21.216666666666665,96.0,75.0,87.0,False,True,False,False,9
2022-09-02,18.0,15.1,20.9,88.0,14.17013698630137,False,False,18.0,20.0,17.4,18.216666666666665,18.1,13.2,15.5,21.9,19.4,20.95,93.0,72.0,85.66666666666667,False,True,False,False,9
2022-09-03,18.0,13.8,22.3,68.0,14.162465753424659,False,False,18.0,20.4,16.7,18.083333333333332,16.8,11.7,14.083333333333334,25.7,19.1,22.116666666666664,90.0,68.0,80.5,False,True,False,False,9
2022-09-04,18.6,13.2,24.1,72.0,14.145753424657533,False,False,18.6,22.4,16.5,18.783333333333335,18.6,12.9,14.733333333333334,26.1,18.7,22.849999999999998,89.0,72.0,82.0,False,True,False,False,9
2022-09-05,21.6,16.1,27.2,69.0,14.144931506849316,False,False,21.6,23.8,16.6,19.96666666666667,17.2,13.7,15.233333333333334,30.3,19.6,24.7,94.0,53.0,77.16666666666667,False,True,False,False,9
2022-09-06,22.2,16.7,27.7,58.0,14.150410958904109,False,False,22.2,24.7,13.6,19.533333333333335,19.0,11.6,15.533333333333333,31.3,15.4,23.53333333333333,98.0,58.0,73.5,False,True,False,False,9
2022-09-07,20.8,15.7,26.0,72.0,14.153424657534247,False,False,20.8,23.1,14.7,18.766666666666666,18.7,9.6,14.766666666666666,27.5,18.2,22.78333333333333,78.0,70.0,74.83333333333333,False,True,False,False,9
2022-09-08,19.4,16.6,22.3,74.0,14.155068493150683,False,False,19.4,22.0,15.7,18.45,17.9,11.6,14.716666666666667,26.0,19.8,22.183333333333334,86.0,74.0,78.5,False,True,False,False,9
2022-09-09,17.9,13.9,21.9,75.0,14.153150684931509,False,False,17.9,20.6,16.4,18.033333333333335,17.4,11.4,14.200000000000001,23.8,19.3,21.849999999999998,89.0,69.0,79.33333333333333,False,True,False,False,9
2022-09-10,20.6,15.1,26.0,70.0,14.153150684931505,False,False,20.6,20.6,15.6,18.400000000000002,16.6,12.7,14.733333333333334,26.0,18.4,21.983333333333334,94.0,70.0,83.16666666666667,False,True,False,False,9
2022-09-11,20.2,16.4,24.1,79.0,14.154794520547945,False,False,20.2,20.2,16.0,18.233333333333334,17.4,12.3,14.949999999999998,24.1,18.6,21.53333333333333,94.0,79.0,84.83333333333333,False,True,False,False,9
2022-09-12,22.8,18.3,27.4,77.0,14.162465753424659,True,False,22.8,22.8,16.4,19.216666666666665,18.3,11.8,15.1,27.4,19.8,23.383333333333336,92.0,77.0,83.0,False,True,False,False,9
2022-09-13,22.5,18.2,26.8,70.0,14.173424657534246,False,False,22.5,22.5,15.2,19.150000000000002,18.2,13.0,16.016666666666666,26.8,17.3,22.266666666666666,92.0,70.0,86.33333333333333,False,True,False,False,9
2022-09-14,21.5,17.9,25.1,79.0,14.180821917808219,False,False,21.5,23.7,15.2,19.8,17.9,12.0,15.85,30.4,18.5,23.75,92.0,72.0,80.16666666666667,False,True,False,False,9
2022-09-15,20.1,17.6,22.6,87.0,14.186027397260276,False,False,20.1,21.4,14.2,19.083333333333332,18.1,9.0,15.883333333333333,26.4,19.5,22.3,96.0,67.0,84.83333333333333,False,True,False,False,9
2022-09-16,19.450000000000003,16.75,22.15,78.0,14.195479452054796,False,False,19.450000000000003,19.7,14.8,18.575,16.8,9.5,15.508333333333335,22.8,20.1,21.641666666666666,96.0,75.0,86.5,False,True,False,False,9
2022-09-17,18.8,15.9,21.7,68.0,14.202054794520548,False,False,18.8,20.7,15.6,19.016666666666666,17.4,10.5,14.9,26.1,20.7,23.116666666666664,95.0,60.0,79.0,False,True,False,False,9
2022-09-18,16.8,12.2,21.5,66.0,14.203972602739729,True,False,16.8,21.5,15.4,18.116666666666667,16.8,10.8,14.066666666666668,26.2,19.3,22.2,93.0,66.0,79.83333333333333,False,True,False,False,9
2022-09-19,17.6,12.5,22.6,72.0,14.20890410958904,False,False,17.6,19.2,15.8,17.55,16.0,11.3,13.566666666666668,22.6,20.3,21.533333333333335,88.0,72.0,81.0,False,True,False,False,9
2022-09-20,16.3,10.7,21.9,74.0,14.207534246575342,True,False,16.3,19.0,15.4,16.95,15.8,10.5,12.883333333333333,24.0,19.0,21.0,100.0,74.0,85.83333333333333,False,True,False,False,9
2022-09-21,16.3,11.3,21.3,67.0,14.206164383561644,False,False,16.3,20.8,15.8,17.583333333333332,14.9,11.3,13.700000000000001,26.7,19.4,21.45,98.0,67.0,82.66666666666667,False,True,False,False,9
2022-09-22,16.2,11.2,21.3,75.0,14.200410958904108,False,False,16.2,18.2,16.2,17.2,16.1,11.2,13.75,23.2,19.3,20.633333333333333,98.0,62.0,81.33333333333333,False,True,False,False,9
2022-09-23,16.5,13.0,20.0,84.0,14.196301369863013,False,False,16.5,17.6,16.2,16.716666666666665,14.8,12.4,13.4,20.4,18.8,20.016666666666666,90.0,66.0,83.5,False,True,False,False,9
2022-09-24,15.2,12.1,18.3,86.0,14.1886301369863,False,False,15.2,18.6,15.2,17.233333333333334,15.9,12.1,13.683333333333332,23.7,18.3,20.8,87.0,67.0,80.66666666666667,False,True,False,False,9
2022-09-25,14.8,11.4,18.2,83.0,14.183698630136988,False,False,14.8,18.5,14.8,17.05,15.1,11.4,13.566666666666668,23.0,18.2,20.5,88.0,74.0,79.83333333333333,False,True,False,False,9
2022-09-26,15.2,11.7,18.6,79.0,14.182602739726027,False,False,15.2,20.8,14.0,17.333333333333332,16.3,10.9,13.216666666666667,27.5,17.0,21.416666666666668,82.0,68.0,76.83333333333333,False,True,False,False,9
2022-09-27,16.8,14.2,19.5,73.0,14.185890410958905,False,False,16.8,20.5,16.2,17.55,16.0,12.0,14.566666666666668,25.0,18.9,20.516666666666666,85.0,73.0,78.83333333333333,False,True,False,False,9
2022-09-28,15.9,13.9,17.9,80.0,14.186712328767122,False,False,15.9,21.0,14.0,16.083333333333332,16.6,10.8,12.933333333333332,25.5,16.8,19.25,80.0,70.0,75.5,False,True,False,False,9
2022-09-29,14.9,13.1,16.7,83.0,14.177123287671234,False,False,14.9,19.8,13.6,16.166666666666668,16.4,8.9,12.5,26.8,16.7,19.883333333333333,91.0,68.0,80.66666666666667,False,True,False,False,9
2022-09-30,15.2,11.4,18.9,75.0,14.16835616438356,False,False,15.2,21.7,15.0,17.25,14.9,10.8,12.883333333333333,28.5,18.5,21.599999999999998,85.0,57.0,77.33333333333333,False,True,False,False,9
2022-10-01,17.2,12.9,21.6,76.0,14.160684931506848,False,False,17.2,20.1,15.0,17.916666666666668,17.4,11.1,14.5,23.4,19.0,21.366666666666664,89.0,71.0,82.0,False,True,False,False,10
2022-10-02,17.2,14.2,20.3,84.0,14.170273972602741,False,False,17.2,20.4,16.6,18.316666666666666,16.1,13.1,14.6,25.1,20.0,22.03333333333333,85.0,62.0,76.83333333333333,False,True,False,False,10
2022-10-03,17.8,13.4,22.2,84.0,14.173561643835615,False,False,17.8,18.2,12.0,15.983333333333334,16.9,8.9,12.816666666666668,22.8,15.1,19.133333333333333,96.0,66.0,81.83333333333333,False,True,False,False,10
2022-10-04,16.4,13.4,19.5,87.0,14.176301369863015,False,False,16.4,18.4,13.6,16.05,15.5,11.2,13.15,21.3,16.0,19.0,87.0,65.0,81.66666666666667,False,True,False,False,10
2022-10-05,17.8,14.5,21.0,83.0,14.18205479452055,False,False,17.8,17.8,13.3,16.26666666666667,14.5,11.0,13.200000000000001,21.0,15.6,19.349999999999998,91.0,80.0,84.83333333333333,False,True,False,False,10
2022-10-06,16.4,15.2,17.6,95.0,14.185342465753424,False,False,16.4,20.0,15.4,17.05,16.6,11.7,14.0,23.3,17.6,20.083333333333332,95.0,73.0,84.33333333333333,False,True,False,False,10
2022-10-07,18.5,16.6,20.4,90.0,14.197397260273974,False,False,18.5,22.1,15.7,18.516666666666666,17.2,11.1,14.533333333333333,29.1,20.3,22.483333333333334,90.0,72.0,81.0,False,True,False,False,10
2022-10-08,16.6,13.8,19.5,80.0,14.202054794520548,False,False,16.6,24.5,15.2,18.316666666666666,17.6,10.6,14.316666666666668,31.4,19.5,22.333333333333332,95.0,55.0,78.33333333333333,False,True,False,False,10
2022-10-09,16.4,12.7,20.0,83.0,14.208082191780822,False,False,16.4,22.9,14.1,17.383333333333333,16.6,9.3,13.416666666666666,29.2,18.9,21.366666666666664,97.0,58.0,76.66666666666667,False,True,False,False,10
2022-10-10,17.0,14.5,19.5,86.0,14.217397260273973,False,False,17.0,20.1,14.9,16.816666666666666,16.0,10.5,13.116666666666667,24.2,19.1,20.5,95.0,72.0,81.33333333333333,False,True,False,False,10
2022-10-11,16.2,12.7,19.6,92.0,14.225342465753425,False,False,16.2,22.6,13.7,16.099999999999998,17.9,9.9,12.25,27.3,17.3,19.95,92.0,49.0,78.66666666666667,False,True,False,False,10
2022-10-12,16.4,12.7,20.1,88.0,14.2313698630137,False,False,16.4,23.3,13.2,16.5,17.8,9.2,12.25,28.8,16.1,20.8,88.0,54.0,77.0,False,True,False,False,10
2022-10-13,16.9,12.5,21.3,83.0,14.240410958904109,False,False,16.9,21.0,13.2,16.583333333333332,17.7,8.3,12.566666666666668,24.3,17.2,20.599999999999998,93.0,65.0,81.0,False,True,False,False,10
2022-10-14,17.8,14.0,21.7,77.0,14.248082191780822,False,False,17.8,17.8,13.3,15.266666666666666,14.0,9.0,11.9,21.7,15.6,18.633333333333333,93.0,68.0,81.16666666666667,False,True,False,False,10
2022-10-15,17.5,14.8,20.2,87.0,14.248356164383564,False,False,17.5,19.7,13.4,15.799999999999999,15.9,9.9,12.466666666666667,23.5,15.9,19.116666666666667,88.0,61.0,80.16666666666667,False,True,False,False,10
2022-10-16,18.6,14.2,23.1,77.0,14.245616438356164,False,False,18.6,18.6,12.0,16.566666666666666,16.3,8.2,13.083333333333334,23.1,15.9,20.05,90.0,77.0,84.0,False,True,False,False,10
2022-10-17,18.0,15.9,20.0,92.0,14.236849315068493,False,False,18.0,20.3,11.2,16.533333333333335,15.9,6.0,13.133333333333333,24.8,16.3,19.933333333333334,92.0,62.0,82.66666666666667,False,True,False,False,10
2022-10-18,21.6,15.3,27.9,60.0,14.24068493150685,True,True,19.400000000000002,21.6,12.8,16.933333333333334,15.6,8.7,12.758333333333333,27.9,16.6,21.116666666666664,89.0,53.0,71.0,False,True,False,False,10
2022-10-19,17.0,13.5,20.5,63.0,14.246986301369862,False,False,17.0,21.2,11.8,16.266666666666666,15.5,9.8,12.266666666666666,26.9,13.7,20.283333333333335,96.0,63.0,78.66666666666667,False,True,False,False,10
2022-10-20,16.4,9.2,23.7,69.0,14.259863013698629,False,False,16.4,20.2,12.6,16.349999999999998,14.6,9.2,11.933333333333332,25.7,15.6,20.75,94.0,61.0,76.33333333333333,False,True,False,False,10
2022-10-21,17.4,11.2,23.7,56.0,14.27164383561644,False,False,17.4,19.6,11.6,15.666666666666666,15.7,8.2,12.066666666666668,23.7,15.1,19.316666666666666,90.0,56.0,72.83333333333333,False,True,False,False,10
2022-10-22,18.1,12.1,24.1,67.0,14.284520547945204,False,False,18.1,18.1,11.3,14.533333333333333,13.8,6.4,10.716666666666667,24.1,15.0,18.316666666666666,92.0,67.0,80.16666666666667,False,True,False,False,10
2022-10-23,16.8,12.0,21.7,66.0,14.291643835616437,False,False,16.8,16.8,12.8,14.216666666666667,12.9,7.5,10.833333333333334,21.7,14.4,17.633333333333333,92.0,66.0,80.0,False,True,False,False,10
2022-10-24,16.4,11.9,20.9,72.0,14.29931506849315,False,False,16.4,16.4,13.4,14.75,11.9,9.0,10.316666666666666,21.1,17.4,19.216666666666665,84.0,66.0,74.83333333333333,False,True,False,False,10
2022-10-25,18.2,13.2,23.3,62.0,14.306438356164385,False,False,18.2,20.0,14.2,17.25,16.6,10.9,12.75,25.6,17.5,21.8,88.0,52.0,70.0,False,True,False,False,10
2022-10-26,19.1,13.0,25.2,62.0,14.315479452054793,False,False,19.1,19.1,11.6,15.299999999999999,13.3,8.2,10.85,25.2,15.0,19.733333333333334,85.0,61.0,73.5,False,True,False,False,10
2022-10-27,20.9,14.1,27.7,64.0,14.332739726027397,True,True,20.60000000000001,20.9,11.6,15.75,15.5,7.2,11.35,27.7,15.8,20.116666666666667,75.0,64.0,68.5,False,True,False,False,10
2022-10-28,18.0,14.9,21.2,82.0,14.343150684931507,False,False,18.0,18.4,12.4,16.383333333333333,14.9,8.7,12.083333333333334,22.5,16.0,20.650000000000002,85.0,61.0,71.0,False,True,False,False,10
2022-10-29,16.7,13.8,19.6,74.0,14.344794520547946,False,False,16.7,18.3,13.6,15.583333333333334,14.3,10.4,12.283333333333333,22.3,16.8,18.883333333333333,85.0,71.0,77.66666666666667,False,True,False,False,10
2022-10-30,15.5,12.1,18.9,80.0,14.347260273972603,False,False,15.5,18.0,13.2,14.783333333333333,14.8,9.0,11.316666666666668,21.3,16.1,18.233333333333334,87.0,65.0,80.16666666666667,False,True,False,False,10
2022-10-31,15.6,11.5,19.6,85.0,14.354931506849315,False,False,15.6,17.8,14.0,15.9,14.3,8.4,11.700000000000001,21.4,18.4,20.099999999999998,91.0,66.0,83.0,False,True,False,False,10
2022-11-01,13.7,8.5,18.9,68.0,14.364794520547946,True,False,13.7,20.1,13.7,16.516666666666666,16.0,8.5,11.716666666666667,25.0,17.8,21.349999999999998,84.0,56.0,65.33333333333333,False,True,False,False,11
2022-11-02,14.0,9.2,18.7,71.0,14.37794520547945,False,False,14.0,19.4,11.6,15.25,15.4,8.2,11.583333333333334,23.3,15.0,18.849999999999998,81.0,63.0,72.83333333333333,False,True,False,False,11
2022-11-03,15.6,11.1,20.0,66.0,14.392739726027395,False,False,15.6,16.3,10.1,14.316666666666668,12.4,7.5,10.35,21.6,12.7,18.25,88.0,64.0,76.33333333333333,False,True,False,False,11
2022-11-04,12.3,8.5,16.1,70.0,14.39931506849315,True,False,12.3,15.9,9.2,12.933333333333332,13.0,6.6,9.483333333333333,19.0,11.2,16.383333333333333,89.0,66.0,77.16666666666667,False,True,False,False,11
2022-11-05,11.4,6.1,16.7,75.0,14.403150684931509,True,False,11.4,16.9,10.2,12.641666666666666,12.2,6.1,9.075000000000001,21.6,13.1,16.183333333333334,89.0,74.0,80.83333333333333,False,True,False,False,11
2022-11-06,14.7,9.1,20.3,63.0,14.406712328767123,False,False,14.7,18.0,9.9,13.15,14.4,5.9,9.6,21.6,13.6,16.7,91.0,63.0,74.5,False,True,False,False,11
2022-11-07,13.4,8.9,18.0,72.0,14.411643835616438,False,False,13.4,16.5,8.8,12.516666666666666,12.2,5.4,8.433333333333334,22.5,11.4,16.633333333333333,83.0,64.0,75.5,False,True,False,False,11
2022-11-08,16.4,13.2,19.6,69.0,14.428082191780822,False,False,16.4,16.4,9.4,14.433333333333332,13.2,5.6,10.5,20.1,13.3,18.366666666666667,89.0,69.0,81.5,False,True,False,False,11
2022-11-09,16.0,12.8,19.1,73.0,14.441232876712329,False,False,16.0,18.3,11.6,14.6,14.4,8.1,11.049999999999999,22.2,15.1,18.099999999999998,86.0,63.0,75.5,False,True,False,False,11
2022-11-10,14.6,10.7,18.5,82.0,14.448356164383561,False,False,14.6,14.9,10.0,13.033333333333333,12.2,6.5,10.1,18.5,11.9,15.966666666666667,95.0,74.0,82.83333333333333,False,True,False,False,11
2022-11-11,14.6,10.3,19.0,77.0,14.452739726027398,False,False,14.6,17.4,11.1,13.75,13.8,6.95,10.174999999999999,22.6,13.7,17.341666666666665,94.0,74.0,82.91666666666667,False,True,False,False,11
2022-11-12,16.4,10.2,22.7,69.0,14.465342465753423,False,False,16.4,19.1,10.8,14.416666666666666,16.0,7.4,10.65,22.7,12.8,18.233333333333334,89.0,59.0,77.5,False,True,False,False,11
2022-11-13,16.8,12.4,21.1,65.0,14.477945205479452,False,False,16.8,20.2,10.6,14.566666666666668,16.4,7.6,11.033333333333333,23.9,13.5,18.016666666666666,95.0,59.0,75.16666666666667,False,True,False,False,11
2022-11-14,13.2,11.6,14.8,72.0,14.484520547945204,False,False,13.2,17.6,7.8,12.583333333333334,13.4,5.8,9.65,21.7,9.7,15.483333333333334,82.0,72.0,77.0,False,True,False,False,11
2022-11-15,15.4,12.1,18.8,69.0,14.496301369863016,False,False,15.4,16.4,8.4,13.516666666666666,13.0,6.4,10.566666666666666,22.2,10.4,16.5,91.0,62.0,77.5,False,True,False,False,11
2022-11-16,17.8,13.7,22.0,64.0,14.515479452054793,False,False,17.8,17.8,8.5,13.516666666666666,13.7,5.3,9.633333333333333,22.0,11.7,17.416666666666668,90.0,64.0,81.66666666666667,False,True,False,False,11
2022-11-17,14.2,10.5,18.0,63.0,14.527534246575343,False,False,14.2,14.2,10.2,12.383333333333333,10.6,8.2,9.266666666666667,18.0,12.0,15.516666666666666,92.0,63.0,82.33333333333333,False,True,False,False,11
