fecha,tmed,tmin,tmax,velmedia,hrMedia
2023-03-10,14.1,8.3,19.9,2.8,61.0
2023-03-11,13.6,5.1,22.0,2.5,69.0
2023-03-12,14.2,5.2,23.2,1.4,68.0
2023-03-13,13.8,6.3,21.3,5.0,64.0
2023-03-14,10.4,3.1,17.8,1.9,53.0
2023-03-15,11.2,1.4,21.1,1.9,53.0
2023-03-16,14.6,3.4,25.8,2.2,48.0
2023-03-17,13.8,9.55,17.7,4.7,48.0
2023-03-18,10.8,4.6,16.9,2.2,64.0
2023-03-19,10.8,2.9,18.6,1.9,53.0
2023-03-20,11.3,1.7,20.9,2.2,49.0
2023-03-21,12.7,3.1,22.3,1.7,49.0
2023-03-22,12.6,2.4,22.8,3.1,51.0
2023-03-23,13.2,3.2,23.1,3.9,49.0
2023-03-24,15.0,8.75,20.4,3.3,64.0
2023-03-25,13.6,5.8,21.4,2.8,59.0
2023-03-26,13.2,4.5,21.8,3.6,46.0
2023-03-27,11.9,2.9,20.9,1.1,43.0
2023-03-28,13.9,3.3,24.5,1.4,38.0
2023-03-29,15.6,4.9,26.3,2.5,40.0
2023-03-30,14.8,6.0,23.5,3.9,52.0
2023-03-31,16.6,7.850000000000001,22.1,4.4,55.0
2023-04-01,12.8,5.3,20.4,3.1,56.0
2023-04-02,9.2,-0.3,18.6,2.5,48.0
2023-04-03,10.2,-0.3,20.8,1.7,39.0
2023-04-04,11.4,2.2,20.5,5.0,29.0
2023-04-05,10.9,0.2999999999999998,23.1,1.7,22.0
2023-04-06,13.9,3.1,24.7,1.1,24.0
2023-04-07,13.6,1.5,25.6,3.1,31.0
2023-04-08,15.4,3.6,27.2,2.5,31.0
2023-04-09,16.4,4.8,28.1,2.2,37.0
2023-04-10,17.3,6.2,28.4,1.9,36.0
2023-04-11,16.7,6.2,27.2,3.1,36.0
2023-04-12,13.7,5.5,21.9,5.0,49.0
2023-04-13,10.4,2.8,18.1,2.8,45.0
2023-04-14,12.4,2.8,22.0,4.2,56.0
2023-04-15,14.0,5.2,22.9,5.0,40.0
2023-04-16,14.8,5.2,24.5,2.2,38.0
2023-04-17,14.0,3.4,24.7,3.3,27.0
2023-04-18,15.0,5.6,24.5,1.9,38.0
2023-04-19,15.6,5.3,25.8,1.9,42.0
2023-04-20,17.0,5.7,28.3,3.3,38.0
2023-04-21,16.8,6.6,27.0,3.3,41.0
2023-04-22,15.0,7.8,22.3,3.1,51.5
2023-04-23,14.8,4.5,25.0,3.3,48.5
2023-04-24,16.8,7.4,26.3,1.9,47.5
2023-04-25,19.0,8.5,29.5,2.5,45.0
2023-04-26,19.4,8.7,30.1,3.1,40.0
2023-04-27,19.333333333333332,9.4,32.1,2.2,36.0
2023-04-28,19.266666666666666,13.6,33.0,2.5,36.0
2023-04-29,19.2,11.7,26.7,2.5,50.0
2023-04-30,18.0,10.1,25.8,3.3,46.0
2023-05-01,18.2,8.5,28.0,2.2,36.0
2023-05-02,18.8,8.2,29.3,1.9,32.0
2023-05-03,21.3,11.7,30.9,2.5,29.0
2023-05-04,19.4,12.2,26.5,3.9,37.0
2023-05-05,17.4,7.1,27.6,2.5,35.0
2023-05-06,18.4,7.8,29.1,3.9,33.0
2023-05-07,20.4,11.4,29.5,3.6,39.0
2023-05-08,20.0,9.8,30.3,2.2,41.0
2023-05-09,20.4,12.2,28.5,3.9,43.0
2023-05-10,18.2,10.3,26.0,3.1,36.0
2023-05-11,15.8,8.3,23.2,4.4,39.0
2023-05-12,13.5,6.6,20.4,4.2,43.0
2023-05-13,12.4,3.300000000000008,21.6,3.3,43.0
2023-05-14,12.9,4.9,20.9,2.5,51.0
2023-05-15,12.8,3.7,22.0,3.1,48.0
2023-05-16,13.6,3.9,23.4,4.7,37.0
2023-05-17,15.8,6.8,24.7,6.1,28.0
2023-05-18,15.2,7.6,22.7,4.7,32.0
2023-05-19,15.2,8.5,21.8,5.3,33.0
2023-05-20,12.8,3.500000000000001,22.2,4.2,40.0
2023-05-21,16.6,9.4,23.8,3.1,40.0
2023-05-22,18.2,11.1,25.4,3.9,41.0
2023-05-23,20.2,13.6,26.9,5.0,61.0
2023-05-24,18.2,10.6,25.8,1.9,64.0
2023-05-25,18.8,11.7,26.0,3.3,59.0
2023-05-26,16.6,12.7,20.4,3.1,67.0
2023-05-27,16.4,10.1,22.6,1.7,66.0
2023-05-28,17.8,12.8,22.7,2.5,77.0
2023-05-29,18.0,11.4,24.6,2.2,69.0
2023-05-30,16.6,9.4,23.8,1.9,76.0
2023-05-31,17.9,9.5,26.3,2.5,62.0
2023-06-01,18.0,13.6,22.3,1.4,88.0
2023-06-02,18.4,11.4,25.5,2.2,77.0
2023-06-03,19.4,12.0,26.7,3.1,69.0
2023-06-04,19.4,12.7,26.2,2.8,57.0
2023-06-05,20.4,13.7,27.1,2.8,60.0
2023-06-06,21.2,13.0,29.3,2.5,55.0
2023-06-07,18.9,16.1,21.7,1.9,79.0
2023-06-08,19.6,16.7,22.6,2.5,77.0
2023-06-09,20.6,15.6,25.5,3.6,59.0
2023-06-10,22.0,15.6,28.3,2.5,57.0
2023-06-11,21.8,15.0,28.6,3.1,49.0
2023-06-12,21.4,13.8,28.9,3.6,52.0
2023-06-13,19.4,14.6,24.1,1.4,68.0
2023-06-14,19.7,11.7,27.7,1.1,56.0
2023-06-15,22.8,14.4,31.3,2.2,46.0
2023-06-16,24.8,16.3,33.4,1.9,41.0
2023-06-17,25.6,17.0,34.3,2.8,49.0
2023-06-18,24.4,16.4,32.3,2.8,57.0
2023-06-19,24.2,17.8,30.5,2.8,61.0
2023-06-20,23.1,17.5,28.7,3.1,53.0
2023-06-21,22.3,15.1,29.5,3.9,66.0
2023-06-22,21.6,13.6,29.5,1.4,56.0
2023-06-23,25.0,16.8,33.3,1.9,48.0
2023-06-24,26.4,17.4,35.3,1.9,44.0
2023-06-25,27.8,17.9,37.7,3.1,43.0
2023-06-26,28.2,18.7,37.8,2.5,39.0
2023-06-27,27.6,18.8,36.5,1.7,42.0
2023-06-28,27.3,18.8,35.8,2.5,44.0
2023-06-29,27.2,18.2,36.3,4.2,42.0
2023-06-30,22.6,15.0,30.39999999999999,4.7,40.0
2023-07-01,24.4,15.2,33.5,2.5,40.0
2023-07-02,27.2,18.7,35.7,3.3,42.0
2023-07-03,26.8,18.9,34.8,2.8,44.0
2023-07-04,26.2,17.1,35.3,3.3,38.0
2023-07-05,24.2,14.9,33.5,2.2,35.0
2023-07-06,27.2,20.2,34.2,2.8,37.0
2023-07-07,27.2,19.1,35.4,3.9,40.0
2023-07-08,24.2,14.4,34.1,2.5,30.0
2023-07-09,25.4,14.9,35.9,2.5,30.0
2023-07-10,28.6,17.6,39.7,3.3,28.0
2023-07-11,29.7,20.0,39.4,4.4,28.0
2023-07-12,25.0,15.2,34.7,3.1,31.0
2023-07-13,27.0,17.8,36.2,3.6,35.0
2023-07-14,28.2,19.3,37.2,4.4,34.0
2023-07-15,26.0,18.9,33.0,4.7,33.0
2023-07-16,25.5,15.6,35.4,3.3,31.0
2023-07-17,29.9,18.8,39.3,2.8,29.0
2023-07-18,30.15,22.599999999999994,39.60000000000001,3.9,29.0
2023-07-19,30.4,22.449999999999996,38.3,4.7,27.0
2023-07-20,26.9,17.4,36.4,5.0,25.0
2023-07-21,24.7,16.1,33.3,3.9,33.0
2023-07-22,24.2,14.2,34.1,2.8,37.0
2023-07-23,26.4,15.9,36.9,4.4,26.0
2023-07-24,24.2,15.4,33.0,3.9,31.0
2023-07-25,22.8,13.1,32.6,1.9,32.0
2023-07-26,25.0,15.2,34.7,2.8,32.0
2023-07-27,26.8,18.7,35.0,3.6,32.0
2023-07-28,25.4,15.6,35.2,3.3,29.0
2023-07-29,26.0,15.3,36.7,3.3,30.0
2023-07-30,27.4,16.9,37.9,3.6,32.0
2023-07-31,28.8,19.6,38.0,2.5,36.0
2023-08-01,27.0,17.0,37.0,2.2,27.0
2023-08-02,27.2,17.3,37.1,4.4,32.0
2023-08-03,26.0,18.7,33.3,3.3,31.0
2023-08-04,22.0,14.6,31.70000000000001,5.3,35.0
2023-08-05,23.2,11.950000000000003,35.0,2.2,33.0
2023-08-06,27.2,17.5,37.0,3.3,31.0
2023-08-07,26.9,16.2,37.6,2.2,27.0
2023-08-08,29.6,19.3,39.8,2.8,30.0
2023-08-09,30.8,20.5,41.0,3.6,30.0
2023-08-10,30.4,21.1,39.6,3.1,26.0
2023-08-11,29.7,19.3,40.1,2.8,27.0
2023-08-12,29.0,19.1,39.0,1.7,28.0
2023-08-13,30.8,22.35,38.8,3.6,35.0
2023-08-14,27.8,19.2,36.5,3.6,33.0
2023-08-15,26.6,15.7,37.6,2.5,24.0
2023-08-16,26.6,16.6,36.5,3.1,26.0
2023-08-17,27.0,17.0,36.9,3.1,27.0
2023-08-18,25.8,16.3,35.3,3.3,30.0
2023-08-19,27.2,16.9,37.6,2.2,27.0
2023-08-20,28.8,17.7,40.0,2.2,27.0
2023-08-21,29.25,21.1,42.0,2.2,26.0
2023-08-22,29.700000000000003,20.3,41.4,2.5,24.0
2023-08-23,30.150000000000002,21.1,40.5,3.3,27.0
2023-08-24,30.6,20.6,40.7,2.5,26.0
2023-08-25,28.4,17.8,39.1,4.2,25.0
2023-08-26,25.4,17.7,33.0,5.6,25.0
2023-08-27,20.0,15.2,24.9,4.2,36.0
2023-08-28,20.4,12.3,28.6,2.8,38.0
2023-08-29,21.0,12.9,29.0,4.4,39.0
2023-08-30,21.4,12.8,30.1,1.4,38.0
2023-08-31,23.3,13.9,32.7,1.7,38.0
2023-09-01,24.0,14.7,33.4,3.1,34.0
2023-09-02,19.2,15.4,23.0,5.6,70.0
2023-09-03,19.2,16.4,22.1,3.1,87.0
2023-09-04,20.0,17.0,22.9,2.2,83.0
2023-09-05,22.2,15.5,28.8,1.7,66.0
2023-09-06,24.0,18.8,29.3,1.7,61.0
2023-09-07,24.8,18.7,30.8,1.7,61.0
2023-09-08,25.2,18.4,31.9,1.7,60.0
2023-09-09,24.8,19.9,29.6,2.2,62.0
2023-09-10,23.8,16.7,30.9,1.7,60.0
2023-09-11,21.5,16.3,26.7,2.2,65.0
2023-09-12,21.6,15.6,27.5,1.4,60.0
2023-09-13,22.0,14.3,29.8,1.9,54.0
2023-09-14,22.5,16.0,29.0,2.2,60.0
2023-09-15,20.3,14.7,25.9,1.7,71.5
2023-09-16,19.8,16.5,23.0,1.4,70.0
2023-09-17,17.2,14.9,20.049999999999997,2.5,71.5
2023-09-18,17.2,12.7,21.7,1.4,71.0
2023-09-19,18.4,11.1,25.7,1.7,64.0
2023-09-20,18.0,11.4,24.6,3.3,63.0
2023-09-21,15.8,12.9,22.150000000000006,3.6,69.0
2023-09-22,14.2,8.05,22.300000000000004,1.4,61.0
2023-09-23,15.4,8.599999999999998,23.6,1.7,58.0
2023-09-24,18.2,9.1,27.4,1.1,60.0
2023-09-25,19.9,10.2,29.6,1.4,53.0
2023-09-26,20.5,11.6,29.4,1.7,58.0
2023-09-27,20.5,11.9,29.1,1.7,60.0
2023-09-28,21.0,12.4,29.7,1.9,58.0
2023-09-29,21.8,11.6,32.1,0.8,56.0
2023-09-30,22.5,13.1,31.9,1.1,57.0
2023-10-01,23.1,13.7,32.5,1.9,52.0
2023-10-02,22.0,12.6,31.4,1.1,53.0
2023-10-03,21.8,12.0,31.6,1.7,53.0
2023-10-04,21.0,12.3,29.7,1.4,63.0
2023-10-05,22.8,13.5,32.0,1.7,55.0
2023-10-06,23.0,13.4,32.6,1.4,48.0
2023-10-07,22.4,13.0,31.9,1.4,49.0
2023-10-08,21.8,11.5,32.1,1.4,51.0
2023-10-09,20.2,10.0,30.4,1.4,55.0
2023-10-10,19.7,10.2,29.2,1.7,50.0
2023-10-11,18.6,8.3,29.0,1.7,52.0
2023-10-12,18.6,8.5,28.8,1.4,49.0
2023-10-13,19.0,11.1,27.0,1.9,52.0
2023-10-14,18.0,12.5,23.5,0.8,75.0
2023-10-15,16.4,10.4,22.4,1.1,74.0
2023-10-16,17.8,14.4,21.1,2.5,75.0
2023-10-17,20.8,16.2,25.4,3.9,60.0
2023-10-18,19.0,15.9,22.0,6.4,76.0
2023-10-19,14.8,11.6,17.9,5.0,94.0
2023-10-20,13.1,9.5,16.7,4.7,77.0
2023-10-21,11.2,5.6,16.9,0.8,72.0
2023-10-22,12.5,8.1,16.9,3.1,74.0
2023-10-23,13.6,11.1,16.0,2.2,85.0
2023-10-24,11.4,8.9,13.8,3.9,83.0
2023-10-25,15.6,12.2,19.0,4.7,83.0
2023-10-26,15.0,10.7,19.3,5.3,87.0
2023-10-27,12.0,8.1,16.0,5.0,81.0
2023-10-28,14.7,11.7,17.7,5.0,75.0
2023-10-29,15.2,13.0,17.3,5.0,74.0
2023-10-30,11.5,6.3,16.7,3.6,74.0
2023-10-31,9.0,4.4,13.5,0.3,85.0
2023-11-01,10.3,5.3,15.3,4.4,90.0
2023-11-02,12.1,7.3,16.9,8.3,69.0
2023-11-03,10.6,6.7,14.6,5.3,79.0
2023-11-04,12.8,9.8,15.7,6.7,85.0
2023-11-05,11.9,8.6,15.2,3.6,74.0
2023-11-06,8.6,2.4,14.8,1.4,71.0
2023-11-07,5.8,-0.049999999999998934,12.4,1.7,81.0
2023-11-08,8.0,2.7,13.2,1.7,84.0
2023-11-09,13.2,9.5,17.0,2.8,73.0
2023-11-10,11.3,6.4,16.2,2.8,74.0
2023-11-11,15.6,11.8,19.4,4.4,85.0
2023-11-12,15.8,11.1,20.5,2.2,79.0
2023-11-13,14.0,8.8,19.3,1.9,82.0
2023-11-14,11.9,8.0,15.8,1.4,91.0
2023-11-15,13.2,8.2,18.2,1.4,85.0
2023-11-16,11.3,8.7,13.9,0.8,93.0
2023-11-17,12.4,7.5,17.3,0.6,90.0
2023-11-18,12.0,4.6,19.4,1.1,81.0
2023-11-19,12.8,4.6,20.9,0.6,78.0
2023-11-20,11.6,3.9,19.3,0.8,79.0
2023-11-21,8.6,3.6,13.6,2.8,66.0
2023-11-22,7.2,0.1,14.2,2.2,68.0
2023-11-23,7.0,-1.6,15.5,1.7,62.0
2023-11-24,7.8,-2.2,17.8,0.3,67.0
2023-11-25,8.4,-1.7,18.4,0.6,67.0
2023-11-26,7.6,-0.5,15.8,0.3,74.0
2023-11-27,5.9,0.5,11.3,1.4,85.0
2023-11-28,9.4,7.2,11.6,1.4,92.0
2023-11-29,12.9,11.4,14.4,3.3,88.0
2023-11-30,14.4,9.850000000000001,16.1,4.7,89.0
2023-12-01,8.0,2.0,13.9,1.9,75.0
2023-12-02,5.7,-0.2,11.6,0.3,78.0
2023-12-03,3.4,-1.8,8.7,1.1,86.0
2023-12-04,7.2,3.0,11.4,3.6,86.0
2023-12-05,4.8,-0.1,9.7,1.1,81.0
2023-12-06,4.6,-0.8,10.1,0.8,82.0
2023-12-07,5.0,0.9,9.2,0.6,94.0
2023-12-08,7.4,1.9,12.8,2.8,70.0
2023-12-09,7.2,1.6,12.7,1.1,93.0
2023-12-10,11.4,5.549999999999999,12.3,0.8,94.0
2023-12-11,9.4,6.0,12.8,1.1,87.0
2023-12-12,9.0,5.2,12.7,2.2,93.0
2023-12-13,7.8,2.4,13.3,1.9,67.0
2023-12-14,6.4,1.1,11.7,1.9,68.0
2023-12-15,6.8,-0.4,14.0,2.8,74.0
2023-12-16,5.8,-2.5,14.1,0.3,77.0
2023-12-17,6.3,-1.6,14.2,1.1,77.0
2023-12-18,4.8,-3.1,12.7,0.8,75.0
2023-12-19,5.0,-3.1,13.1,1.1,71.0
2023-12-20,5.6,-1.4,12.7,2.5,70.0
2023-12-21,6.4,-1.5,14.2,0.8,75.0
2023-12-22,7.0,-1.2,15.3,3.1,75.0
2023-12-23,6.2,-3.0,15.4,0.3,76.0
2023-12-24,5.6,-2.7,13.8,0.3,75.0
2023-12-25,4.4,-3.0,11.7,0.6,78.0
2023-12-26,4.2,-3.6,12.1,0.8,80.0
2023-12-27,4.4,-4.0,12.8,0.8,75.0
2023-12-28,4.4,-3.5,8.8,0.8,81.0
2023-12-29,4.4,0.8,8.1,0.8,82.0
2023-12-30,5.2,-2.3,12.6,1.1,74.0
2023-12-31,6.4,1.5,11.3,4.4,84.0
2024-01-01,5.8,1.2,10.3,1.7,87.0
2024-01-02,3.8,-0.1,7.7,0.8,91.0
2024-01-03,10.3,5.799999999999999,13.7,2.8,93.0
2024-01-04,9.4,6.9,11.9,1.1,95.0
2024-01-05,6.6,3.5,9.6,2.5,71.0
2024-01-06,4.8,0.4,9.3,2.5,68.0
2024-01-07,4.4,-1.0,9.7,2.2,65.0
2024-01-08,4.7,-3.9,9.0,0.3,71.0
2024-01-09,5.0,2.5,7.6,0.8,81.0
2024-01-10,6.2,4.6,7.8,2.2,91.0
2024-01-11,5.533333333333333,-1.7,8.1,1.9,74.0
2024-01-12,4.866666666666667,-3.4,8.5,0.8,77.0
2024-01-13,4.2,-2.0,10.3,0.8,81.0
2024-01-14,5.9,3.2,8.6,1.1,94.0
2024-01-15,10.6,6.6,14.7,2.5,97.0
2024-01-16,11.05,8.75,15.1,3.1,84.0
2024-01-17,11.5,8.75,12.6,5.0,84.0
2024-01-18,9.2,8.75,15.4,4.4,83.0
2024-01-19,6.9,2.9,10.9,6.9,91.0
2024-01-20,5.2,0.7,9.7,1.4,84.0
2024-01-21,7.2,1.4,12.9,0.6,78.0
2024-01-22,5.4,-0.3,11.0,1.4,87.0
2024-01-23,9.2,0.7,17.6,0.6,83.0
2024-01-24,10.55,3.8,21.3,0.8,78.0
2024-01-25,11.9,2.8,21.0,0.8,74.0
2024-01-26,11.666666666666666,2.3,21.7,0.6,72.0
2024-01-27,11.433333333333334,4.8,20.6,1.7,71.0
2024-01-28,11.2,3.0,19.5,0.8,72.0
2024-01-29,9.6,2.4,16.8,0.8,72.0
2024-01-30,8.6,2.0,15.1,0.6,80.0
2024-01-31,5.4,0.7,10.1,1.4,88.0
2024-02-01,9.0,-0.9,18.8,1.7,66.0
2024-02-02,9.2,1.3,17.1,1.4,68.0
2024-02-03,9.6,0.3,18.8,0.6,65.0
2024-02-04,9.6,0.1,19.1,1.1,64.0
2024-02-05,7.6,-1.0,16.3,0.8,69.0
2024-02-06,8.6,1.8,15.5,1.1,76.0
2024-02-07,6.4,0.7,12.0,1.1,84.0
2024-02-08,10.6,7.299999999999999,12.6,2.8,75.0
2024-02-09,10.5,7.1,13.0,5.3,88.0
2024-02-10,7.4,3.3,11.6,3.6,68.0
2024-02-11,5.4,1.1,9.6,3.3,78.0
2024-02-12,11.6,6.3,16.8,4.7,81.0
2024-02-13,12.4,7.150000000000001,16.5,1.7,82.0
2024-02-14,14.3,7.1499999999999995,19.3,1.4,81.0
2024-02-15,12.2,7.2,16.4,2.5,81.0
2024-02-16,10.4,4.7,16.2,1.7,72.0
2024-02-17,9.8,1.6,18.0,1.7,58.0
2024-02-18,10.0,1.8,18.3,1.4,63.0
2024-02-19,11.2,2.9,19.6,1.4,65.0
2024-02-20,10.6,0.4,20.9,0.8,55.0
2024-02-21,8.2,1.7,14.8,1.7,69.0
2024-02-22,9.9,6.7,13.1,5.3,80.0
2024-02-23,6.7,2.3,11.1,3.6,69.0
2024-02-24,7.3,3.3,11.3,3.3,63.0
2024-02-25,10.4,6.1,14.6,8.3,79.0
2024-02-26,8.9,5.9,11.9,4.7,68.0
2024-02-27,6.4,2.1,10.8,6.7,55.0
2024-02-28,6.5,-1.4,14.4,3.9,61.0
2024-02-29,7.4,-1.5,16.3,4.2,66.0
2024-03-01,6.1,-2.1,14.3,2.8,61.0
2024-03-02,7.066666666666666,1.1,9.1,5.0,83.0
2024-03-03,8.033333333333333,-0.9,11.0,3.3,67.0
2024-03-04,9.0,4.4,13.6,5.3,81.0
2024-03-05,6.8,-0.8,14.4,0.8,62.0
2024-03-06,8.0,-0.4,16.4,1.9,66.0
2024-03-07,9.4,4.6,14.2,3.6,74.0
2024-03-08,8.0,4.4,11.5,5.8,74.0
2024-03-09,6.4,3.7,9.0,5.0,81.0
2024-03-10,9.2,4.6,13.9,6.4,69.0
2024-03-11,8.9,2.7,15.1,1.9,62.0
2024-03-12,9.4,1.0,17.9,1.4,61.0
2024-03-13,12.2,3.3,21.0,1.7,59.0
2024-03-14,10.4,2.8,18.1,3.6,71.0
2024-03-15,10.8,3.0,18.6,0.8,75.0
2024-03-16,12.8,5.3,20.2,1.9,74.0
2024-03-17,14.1,6.5,21.7,1.7,68.0
2024-03-18,14.3,6.8,21.8,1.4,69.0
2024-03-19,15.35,9.0,24.3,1.7,61.0
2024-03-20,16.4,9.0,23.8,2.5,62.0
2024-03-21,16.53333333333333,10.0,25.8,1.9,54.0
2024-03-22,16.666666666666668,9.2,26.9,1.9,58.0
2024-03-23,16.8,8.9,24.6,3.1,61.0
2024-03-24,16.4,9.0,23.9,1.7,56.0
2024-03-25,11.4,9.4,13.5,1.9,88.0
2024-03-26,7.2,3.7,10.8,4.7,66.0
2024-03-27,9.4,4.6,14.2,7.2,81.0
2024-03-28,12.3,7.6,17.0,5.8,73.0
2024-03-29,7.9,3.8,12.0,2.8,87.0
2024-03-30,8.0,3.4,12.6,4.7,80.0
2024-03-31,8.2,5.4,11.0,4.2,84.0
2024-04-01,9.2,4.3,14.1,5.3,72.0
2024-04-02,9.1,2.7,15.5,2.5,72.0
2024-04-03,12.6,6.4,18.7,2.5,67.0
2024-04-04,12.9,4.4,21.4,0.8,71.0
2024-04-05,14.8,6.3,23.4,1.9,61.0
2024-04-06,16.3,12.049999999999997,25.1,1.9,51.0
2024-04-07,17.8,10.449999999999996,23.1,2.2,67.0
2024-04-08,12.8,7.1,18.6,4.2,69.0
2024-04-09,11.0,4.5,17.4,2.8,44.0
2024-04-10,12.0,2.7,21.4,1.9,60.0
2024-04-11,16.4,7.0,25.8,3.6,53.0
2024-04-12,15.5,5.0,26.0,1.4,54.0
2024-04-13,17.4,6.5,28.3,1.9,51.0
2024-04-14,17.6,7.3,27.9,1.7,53.0
2024-04-15,17.200000000000003,9.450000000000001,29.4,1.9,56.0
2024-04-16,16.8,7.1,26.6,2.8,49.0
2024-04-17,14.4,7.2,21.7,3.6,44.0
2024-04-18,13.2,4.5,21.9,3.3,47.0
2024-04-19,13.1,2.6,23.6,2.2,50.0
2024-04-20,15.2,5.6,24.9,3.6,44.0
2024-04-21,15.0,5.6,24.3,1.9,41.0
2024-04-22,11.8,5.4,18.2,5.0,36.0
2024-04-23,9.0,-0.1,18.1,3.6,44.0
2024-04-24,9.8,0.34999999999999964,19.6,2.5,42.0
2024-04-25,11.4,3.1,19.7,3.1,48.0
2024-04-26,11.4,5.0,17.8,3.1,59.0
2024-04-27,10.4,5.4,15.5,5.3,74.0
2024-04-28,10.4,2.1,18.6,1.9,57.0
2024-04-29,12.3,4.4,20.2,1.1,60.0
2024-04-30,12.0,5.0,19.1,3.3,59.0
2024-05-01,10.1,3.8,16.4,3.6,61.0
2024-05-02,10.55,0.39999999999999947,16.3,3.1,59.0
2024-05-03,11.0,1.9,20.1,2.5,55.0
2024-05-04,14.9,5.8,24.0,4.2,52.0
2024-05-05,16.4,10.4,21.0,4.2,68.0
2024-05-06,14.4,7.5,21.4,1.9,63.0
2024-05-07,14.2,5.3,23.0,2.8,53.0
2024-05-08,15.9,5.7,26.1,2.2,45.0
2024-05-09,17.2,6.9,27.4,1.4,47.0
2024-05-10,20.0,10.0,28.55,1.9,44.0
2024-05-11,19.6,9.8,29.3,2.8,43.0
2024-05-12,19.0,9.5,28.6,1.1,50.0
2024-05-13,19.4,10.7,28.1,4.7,50.0
2024-05-14,15.0,9.5,20.6,3.9,50.0
2024-05-15,13.4,6.9,20.0,2.8,44.0
2024-05-16,13.4,7.0,19.7,4.2,50.0
2024-05-17,16.4,11.3,21.4,3.9,53.0
2024-05-18,14.8,6.2,23.5,1.9,49.0
2024-05-19,14.5,5.1,23.9,3.1,57.0
2024-05-20,13.2,4.2,22.1,3.1,54.0
2024-05-21,15.4,8.8,21.9,3.9,61.0
2024-05-22,14.4,6.4,22.3,2.8,50.0
2024-05-23,16.2,5.8,26.5,2.8,42.0
2024-05-24,18.2,7.8,28.6,2.2,41.0
2024-05-25,19.8,9.3,30.3,3.9,34.0
2024-05-26,19.4,8.0,30.7,3.6,37.0
2024-05-27,20.9,10.2,31.6,1.7,42.0
2024-05-28,22.0,12.1,31.8,1.7,45.0
2024-05-29,24.0,14.0,34.1,1.4,38.0
2024-05-30,24.5,14.6,34.4,3.1,39.0
2024-05-31,21.2,12.5,29.9,5.6,31.0
2024-06-01,18.7,10.3,27.1,6.1,38.0
2024-06-02,19.4,10.0,28.9,3.9,37.0
2024-06-03,21.4,11.6,31.2,2.2,39.0
2024-06-04,22.5,12.8,32.2,2.2,43.0
2024-06-05,24.6,14.1,35.1,2.2,35.0
2024-06-06,26.4,16.2,36.7,2.5,33.0
2024-06-07,26.8,16.900000000000006,36.0,3.3,35.0
2024-06-08,21.1,15.5,26.7,3.3,56.5
2024-06-09,19.9,14.0,25.8,2.5,56.5
2024-06-10,15.7,12.8,23.45,3.3,56.5
2024-06-11,18.2,9.5,26.9,3.6,46.0
2024-06-12,18.2,11.0,25.5,4.4,46.0
2024-06-13,19.4,9.5,29.3,3.1,43.0
2024-06-14,21.0,10.4,31.7,4.4,36.0
2024-06-15,21.7,12.7,30.7,2.5,34.0
2024-06-16,20.6,9.5,31.6,3.9,31.0
2024-06-17,22.0,12.0,31.9,2.2,34.0
2024-06-18,20.4,12.8,28.0,4.4,49.0
2024-06-19,19.0,10.8,27.2,3.9,59.0
2024-06-20,17.2,12.5,22.0,1.9,59.0
2024-06-21,19.8,10.2,29.3,1.7,47.0
2024-06-22,21.6,11.1,32.1,2.8,41.0
2024-06-23,23.2,15.0,31.5,3.6,45.0
2024-06-24,24.4,14.7,34.0,1.9,42.0
2024-06-25,26.5,16.5,36.5,2.2,41.0
2024-06-26,25.4,18.1,32.7,2.2,48.0
2024-06-27,27.9,19.1,36.7,3.6,37.0
2024-06-28,23.2,15.5,30.8,3.9,51.0
2024-06-29,20.2,15.7,25.699999999999996,4.2,61.5
2024-06-30,21.6,14.7,28.4,1.9,53.0
2024-07-01,22.7,14.4,31.0,2.5,43.0
2024-07-02,23.0,13.2,32.8,3.9,42.0
2024-07-03,23.8,12.2,35.3,1.9,33.0
2024-07-04,27.3,16.5,38.1,1.9,28.0
2024-07-05,28.8,18.1,39.4,2.8,33.0
2024-07-06,26.3,17.6,35.0,4.2,43.0
2024-07-07,23.9,14.8,33.0,3.6,40.0
2024-07-08,25.0,15.7,34.3,3.3,33.0
2024-07-09,24.6,15.0,34.2,2.8,31.0
2024-07-10,25.8,15.5,36.0,3.3,40.0
2024-07-11,27.1,17.2,37.0,4.4,38.0
2024-07-12,25.4,15.6,35.2,2.2,31.0
2024-07-13,25.2,15.0,35.3,4.4,33.0
2024-07-14,26.4,18.6,34.1,5.0,19.0
2024-07-15,24.2,16.5,31.9,5.8,42.0
2024-07-16,23.8,13.1,34.4,2.2,30.0
2024-07-17,26.6,16.1,37.2,3.3,34.0
2024-07-18,27.2,17.9,36.5,2.2,32.0
2024-07-19,28.0,16.7,39.2,4.2,27.0
2024-07-20,26.6,16.4,36.8,4.2,29.0
2024-07-21,26.5,19.4,33.6,3.1,31.0
2024-07-22,25.0,12.6,37.3,1.9,24.0
2024-07-23,29.2,18.4,40.1,1.7,28.0
2024-07-24,30.8,20.4,41.3,1.9,28.0
2024-07-25,30.3,21.2,41.3,2.8,27.0
2024-07-26,29.8,20.2,39.4,2.5,32.0
2024-07-27,30.7,21.8,39.6,1.9,33.0
2024-07-28,29.95,21.2,40.7,3.6,27.0
2024-07-29,29.2,20.5,38.0,2.2,34.0
2024-07-30,30.2,20.1,40.4,4.2,34.0
