fecha,tmed,tmin,tmax,hrMedia,tmed_max,tmed_min,tmed_mean,tmin_max,tmin_min,tmin_mean,tmax_max,tmax_min,tmax_mean,hrMedia_max,hrMedia_min,hrMedia_mean,estacion_Invierno,estacion_Otoño,estacion_Primavera,estacion_Verano,mes
2022-11-03,19.799999237060547,16.700000762939453,23.0,68.0,20.29999828338623,16.700000762939453,18.699999968210857,18.200000762939453,13.399999618530273,15.866666793823242,24.100000381469727,20.0,21.733333587646484,85.0,46.0,67.83333333333333,False,True,False,False,11
2022-11-04,22.299999237060547,17.100000381469727,27.5,51.0,22.299999237060547,15.199999809265137,18.783332983652752,18.5,10.600000381469727,15.283333460489908,27.5,18.0,21.883333524068195,88.0,51.0,68.0,False,True,False,False,11
2022-11-05,20.799999237060547,16.700000762939453,24.899999618530273,55.0,20.799999237060547,16.700000762939453,19.03333346048991,17.100000381469727,13.600000381469727,15.583333651224772,24.899999618530273,19.799999237060547,22.53333314259847,82.0,47.0,62.0,False,True,False,False,11
2022-11-06,18.200000762939453,15.199999809265137,21.200000762939453,75.0,19.0,15.0,17.733333269755047,17.5,11.399999618530273,14.766666571299234,21.799999237060547,18.600000381469727,20.700000127156574,81.0,38.0,64.5,False,True,False,False,11
2022-11-07,18.299999237060547,14.399999618530273,22.200000762939453,55.0,19.80000114440918,14.399999618530273,17.450000127156574,17.100000381469727,11.0,14.316666603088379,22.899999618530273,17.700000762939453,20.633333524068195,83.0,47.0,62.166666666666664,False,True,False,False,11
2022-11-08,18.799999237060547,15.199999809265137,22.299999237060547,74.0,19.600000381469727,15.600000381469727,17.383333524068195,17.299999237060547,11.0,13.999999841054281,22.299999237060547,19.600000381469727,20.699999809265137,84.0,44.0,64.5,False,True,False,False,11
2022-11-09,20.0,15.899999618530273,24.100000381469727,65.0,20.0,14.800000190734863,17.800000031789143,16.600000381469727,10.600000381469727,14.016666730244955,24.100000381469727,19.100000381469727,21.61666711171468,87.0,57.0,69.16666666666667,False,True,False,False,11
2022-11-10,19.0,15.899999618530273,22.200000762939453,76.0,20.0,16.399999618530273,18.083333333333332,16.200000762939453,12.600000381469727,14.566666762034098,23.700000762939453,20.299999237060547,21.633333524068195,85.0,49.0,71.16666666666667,False,True,False,False,11
2022-11-11,19.100000381469727,18.100000381469727,20.100000381469727,65.0,20.100000381469727,16.700000762939453,18.46666685740153,18.100000381469727,12.800000190734863,15.300000190734863,24.200000762939453,19.299999237060547,21.633333206176758,77.0,58.0,67.0,False,True,False,False,11
2022-11-12,19.600000381469727,17.799999237060547,21.299999237060547,63.0,19.600000381469727,16.200000762939453,18.200000445048016,17.799999237060547,12.399999618530273,15.299999872843424,22.299999237060547,19.600000381469727,21.083333015441895,80.0,62.0,69.83333333333333,False,True,False,False,11
2022-11-13,20.0,16.299999237060547,23.600000381469727,63.0,20.0,16.799999237060547,18.5,17.399999618530273,12.899999618530273,15.399999777475992,23.600000381469727,19.700000762939453,21.60000006357829,78.0,63.0,69.5,False,True,False,False,11
2022-11-14,18.600000381469727,15.0,22.100000381469727,68.0,18.799999237060547,15.600000381469727,17.65833330154419,16.200000762939453,13.300000190734863,14.46666685740153,23.0,17.600000381469727,20.53333346048991,88.0,57.0,72.16666666666667,False,True,False,False,11
2022-11-15,18.299999237060547,15.600000381469727,21.0,82.0,18.299999237060547,13.699999809265137,17.34999958674113,16.200000762939453,10.100000381469727,13.93333371480306,22.799999237060547,17.299999237060547,20.766666094462078,91.0,41.0,73.16666666666667,False,True,False,False,11
2022-11-16,19.799999237060547,17.899999618530273,21.700000762939453,83.0,19.799999237060547,13.300000190734863,17.016666412353516,17.899999618530273,8.0,13.766666571299234,21.700000762939453,18.600000381469727,20.300000190734863,87.0,50.0,76.33333333333333,False,True,False,False,11
2022-11-17,21.799999237060547,17.799999237060547,25.799999237060547,65.0,21.799999237060547,13.199999809265137,17.599999745686848,17.799999237060547,10.399999618530273,14.399999936421713,25.799999237060547,16.100000381469727,20.81666628519694,92.0,65.0,75.5,False,True,False,False,11
2022-11-18,17.600000381469727,14.800000190734863,20.399999618530273,68.0,19.600000381469727,14.699999809265137,17.366666952768963,16.600000381469727,11.300000190734863,14.483333269755045,23.100000381469727,17.799999237060547,20.233333269755047,92.0,63.0,77.0,False,True,False,False,11
2022-11-19,16.600000381469727,12.600000381469727,20.5,33.0,18.600000381469727,13.800000190734863,17.200000286102295,17.100000381469727,10.100000381469727,13.933333396911621,22.5,17.5,20.416666666666668,86.0,33.0,70.5,False,True,False,False,11
2022-11-20,16.700000762939453,12.600000381469727,20.799999237060547,57.0,19.299999237060547,12.149999141693115,16.59166646003723,16.299999237060547,9.300000190734863,13.366666475931803,22.299999237060547,13.300000190734863,19.48333279291789,84.0,57.0,76.83333333333333,False,True,False,False,11
2022-11-21,16.5,12.800000190734863,20.200000762939453,74.0,20.349998474121094,13.199999809265137,17.0583332379659,15.0,11.699999809265137,13.583333333333334,26.700000762939453,14.699999809265137,20.700000286102295,97.0,46.0,72.83333333333333,False,True,False,False,11
2022-11-22,18.799999237060547,16.799999237060547,20.700000762939453,38.0,18.799999237060547,16.399999618530273,17.68333339691162,16.799999237060547,13.600000381469727,14.700000127156576,23.0,18.600000381469727,20.633333206176758,93.0,29.0,60.0,False,True,False,False,11
2022-11-23,19.799999237060547,15.399999618530273,24.100000381469727,60.0,19.799999237060547,13.899999618530273,16.666666666666668,15.399999618530273,9.399999618530273,13.099999904632568,24.100000381469727,17.799999237060547,20.266666730244953,69.0,40.0,57.5,False,True,False,False,11
2022-11-24,17.0,14.0,20.100000381469727,74.0,17.700000762939453,14.0,15.633333365122477,14.800000190734863,9.5,12.050000031789144,20.600000381469727,17.899999618530273,19.25,74.0,50.0,65.0,False,True,False,False,11
2022-11-25,18.399999618530273,15.100000381469727,21.600000381469727,74.0,18.399999618530273,14.800000190734863,16.40000009536743,15.100000381469727,11.100000381469727,12.633333365122477,21.600000381469727,17.600000381469727,20.133333206176758,81.0,40.0,66.16666666666667,False,True,False,False,11
2022-11-26,16.200000762939453,13.199999809265137,19.200000762939453,59.0,19.0,13.199999809265137,15.900000095367432,15.5,8.800000190734863,12.566666762034098,22.399999618530273,17.399999618530273,19.25,90.0,51.0,70.0,False,True,False,False,11
2022-11-27,16.200000762939453,11.899999618530273,20.5,64.0,17.799999237060547,13.699999809265137,15.816666603088379,15.199999809265137,10.0,12.116666634877523,21.799999237060547,16.799999237060547,19.483332951863606,90.0,55.0,72.0,False,True,False,False,11
2022-11-28,16.700000762939453,11.800000190734863,21.600000381469727,42.0,18.100000381469727,12.150001525878906,15.441667238871256,15.699999809265137,7.599999904632568,11.733333349227905,21.600000381469727,16.200000762939453,19.10000006357829,83.0,42.0,60.833333333333336,False,True,False,False,11
2022-11-29,15.399999618530273,12.199999809265137,18.700000762939453,30.0,17.700000762939453,15.399999618530273,16.333333492279053,15.399999618530273,11.100000381469727,12.71666669845581,20.799999237060547,18.700000762939453,19.983333269755047,84.0,30.0,62.833333333333336,False,True,False,False,11
2022-11-30,14.600000381469727,10.600000381469727,18.5,61.0,18.399999618530273,13.699999809265137,15.899999936421713,16.100000381469727,10.0,12.850000063578287,20.899999618530273,17.399999618530273,18.916666348775227,87.0,61.0,76.16666666666667,False,True,False,False,11
2022-12-01,13.899999618530273,12.199999809265137,15.600000381469727,81.0,18.299999237060547,13.5,15.733333269755045,15.399999618530273,9.399999618530273,12.666666507720947,22.0,15.600000381469727,18.800000190734863,85.0,62.0,75.0,True,False,False,False,12
2022-12-02,15.399999618530273,12.0,18.700000762939453,70.0,16.899999618530273,13.199999809265137,15.416666507720947,13.300000190734863,9.5,12.083333333333334,20.600000381469727,14.800000190734863,18.716667016347248,88.0,37.0,68.0,True,False,False,False,12
2022-12-03,14.399999618530273,11.899999618530273,17.0,75.0,18.0,14.0,15.199999809265137,14.300000190734863,10.0,12.03333314259847,21.700000762939453,15.899999618530273,18.366666793823242,83.0,48.0,68.16666666666667,True,False,False,False,12
2022-12-04,15.600000381469727,13.699999809265137,17.399999618530273,85.0,18.0,14.199999809265137,15.766666889190674,13.899999618530273,10.199999809265137,12.333333333333334,22.5,17.399999618530273,19.21666653951009,85.0,57.0,70.33333333333333,True,False,False,False,12
2022-12-05,16.200000762939453,14.100000381469727,18.200000762939453,80.0,18.299999237060547,13.800000190734863,15.550000190734863,14.100000381469727,10.199999809265137,12.466666539510092,22.700000762939453,16.5,18.616666793823242,80.0,52.0,66.83333333333333,True,False,False,False,12
2022-12-06,16.299999237060547,13.5,19.100000381469727,84.0,17.399999618530273,12.399999618530273,14.833333174387613,13.600000381469727,8.0,11.699999968210856,21.299999237060547,15.5,17.983332951863606,89.0,51.0,71.16666666666667,True,False,False,False,12
2022-12-07,16.100000381469727,13.100000381469727,19.100000381469727,79.0,17.399999618530273,12.5,15.550000190734863,14.300000190734863,8.5,11.93333355585734,21.600000381469727,16.0,19.083333651224773,92.0,58.0,70.83333333333333,True,False,False,False,12
2022-12-08,16.399999618530273,14.300000190734863,18.399999618530273,88.0,18.5,14.600000381469727,16.516666730244953,14.300000190734863,10.600000381469727,12.950000127156576,22.899999618530273,18.399999618530273,20.03333282470703,88.0,45.0,68.16666666666667,True,False,False,False,12
2022-12-09,17.399999618530273,15.899999618530273,18.899999618530273,87.0,17.399999618530273,13.800000190734863,16.18333339691162,15.899999618530273,9.5,12.999999841054281,21.0,17.0,19.383333206176758,87.0,50.0,64.5,True,False,False,False,12
2022-12-10,18.600000381469727,15.399999618530273,21.799999237060547,55.0,18.600000381469727,13.800000190734863,15.733333428700766,15.399999618530273,9.899999618530273,12.083333015441895,21.799999237060547,17.600000381469727,19.400000254313152,72.0,10.0,54.833333333333336,True,False,False,False,12
2022-12-11,19.050000190734863,15.600000381469727,23.799999237060547,72.0,19.050000190734863,13.600000381469727,16.37500023841858,15.600000381469727,9.399999618530273,12.550000031789144,23.799999237060547,17.700000762939453,20.450000127156574,82.0,27.0,65.16666666666667,True,False,False,False,12
2022-12-12,19.0,16.5,21.399999618530273,81.0,19.0,12.899999618530273,16.350000301996868,16.5,9.100000381469727,13.049999872843424,21.399999618530273,16.700000762939453,19.766666730244953,81.0,54.0,68.0,True,False,False,False,12
2022-12-13,18.600000381469727,16.600000381469727,20.600000381469727,94.0,18.600000381469727,13.0,16.133333603541057,16.600000381469727,10.699999809265137,13.300000031789144,22.899999618530273,15.399999618530273,19.366666475931805,94.0,44.0,71.83333333333333,True,False,False,False,12
2022-12-14,17.0,14.300000190734863,19.799999237060547,94.0,17.100000381469727,14.600000381469727,15.700000286102295,14.300000190734863,11.100000381469727,12.133333524068197,21.100000381469727,17.299999237060547,19.249999682108562,94.0,37.0,70.16666666666667,True,False,False,False,12
2022-12-15,14.600000381469727,12.899999618530273,16.299999237060547,89.0,16.200000762939453,13.800000190734863,14.666666825612387,14.199999809265137,10.0,12.0,18.600000381469727,16.299999237060547,17.333333015441895,89.0,38.0,70.16666666666667,True,False,False,False,12
2022-12-16,14.600000381469727,11.899999618530273,17.399999618530273,93.0,16.100000381469727,14.399999618530273,14.933333396911621,14.899999618530273,11.100000381469727,12.233333269755045,20.100000381469727,16.100000381469727,17.600000381469727,93.0,45.0,74.0,True,False,False,False,12
2022-12-17,16.200000762939453,11.899999618530273,20.399999618530273,82.0,16.200000762939453,14.0,15.0,14.800000190734863,10.899999618530273,12.583333333333334,20.399999618530273,16.200000762939453,17.400000254313152,82.0,55.0,71.5,True,False,False,False,12
2022-12-18,14.899999618530273,11.800000190734863,18.0,74.0,15.399999618530273,12.800000190734863,14.466666539510092,14.199999809265137,8.800000190734863,11.383333524068197,18.600000381469727,16.5,17.516667048136394,82.0,43.0,70.0,True,False,False,False,12
2022-12-19,15.0,12.600000381469727,17.299999237060547,79.0,15.600000381469727,13.800000190734863,14.750000158945719,14.600000381469727,9.800000190734863,11.883333365122477,18.700000762939453,16.200000762939453,17.633333524068195,89.0,53.0,77.83333333333333,True,False,False,False,12
2022-12-20,15.699999809265137,12.199999809265137,19.200000762939453,87.0,17.200000762939453,14.0,15.383333365122477,15.899999618530273,9.100000381469727,12.133333365122477,21.700000762939453,16.5,18.666666984558105,91.0,30.0,73.5,True,False,False,False,12
2022-12-21,18.200000762939453,13.800000190734863,24.399999618530273,72.0,18.200000762939453,14.699999809265137,16.34166709582011,16.0,11.0,12.866666634877523,24.399999618530273,18.399999618530273,20.14999993642171,90.0,34.0,71.16666666666667,True,False,False,False,12
2022-12-22,18.0,14.199999809265137,21.899999618530273,63.0,18.0,14.0,15.666666666666666,14.199999809265137,10.0,12.75,21.899999618530273,16.799999237060547,18.616666475931805,93.0,53.0,68.16666666666667,True,False,False,False,12
2022-12-23,17.0,12.800000190734863,21.299999237060547,76.0,17.0,14.399999618530273,15.316666762034098,13.899999618530273,10.100000381469727,11.666666666666666,21.299999237060547,15.300000190734863,18.99999984105428,95.0,61.0,75.0,True,False,False,False,12
2022-12-24,17.299999237060547,12.600000381469727,22.0,70.0,17.299999237060547,14.0,15.249999841054281,13.300000190734863,10.100000381469727,11.46666685740153,22.0,14.600000381469727,19.0,95.0,60.0,72.5,True,False,False,False,12
2022-12-25,16.799999237060547,12.5,21.200000762939453,68.0,16.799999237060547,14.199999809265137,15.416666507720947,13.5,10.100000381469727,11.900000095367432,21.200000762939453,16.100000381469727,18.93333339691162,97.0,59.0,71.66666666666667,True,False,False,False,12
2022-12-26,17.600000381469727,12.899999618530273,22.200000762939453,58.0,17.600000381469727,13.699999809265137,15.46666669845581,15.199999809265137,9.600000381469727,11.866666634877523,22.200000762939453,17.799999237060547,19.06666660308838,78.0,43.0,66.33333333333333,True,False,False,False,12
2022-12-27,17.100000381469727,12.899999618530273,21.299999237060547,45.0,17.30000066757202,13.5,15.500000238418579,15.800000190734863,9.199999809265137,12.78333330154419,21.299999237060547,15.699999809265137,18.449999650319416,87.0,45.0,67.66666666666667,True,False,False,False,12
2022-12-28,16.5,12.399999618530273,20.600000381469727,58.0,16.600000381469727,13.100000381469727,15.016666730244955,15.100000381469727,8.399999618530273,11.566666762034098,20.600000381469727,16.700000762939453,18.449999809265137,82.0,58.0,70.0,True,False,False,False,12
2022-12-29,16.100000381469727,11.800000190734863,20.399999618530273,53.0,16.100000381469727,13.800000190734863,15.050000190734863,14.399999618530273,11.199999809265137,12.099999904632568,20.399999618530273,15.800000190734863,18.016666253407795,74.0,53.0,66.0,True,False,False,False,12
2022-12-30,17.100000381469727,12.600000381469727,21.600000381469727,40.0,17.100000381469727,13.199999809265137,14.866666634877523,14.100000381469727,9.5,11.516666889190674,21.600000381469727,15.899999618530273,18.31666660308838,81.0,40.0,59.333333333333336,True,False,False,False,12
2022-12-31,16.399999618530273,11.800000190734863,21.0,44.0,16.399999618530273,11.699999809265137,13.966666539510092,13.0,7.0,10.500000158945719,21.0,14.699999809265137,17.4333332379659,93.0,44.0,62.333333333333336,True,False,False,False,12
2023-01-01,16.399999618530273,11.899999618530273,20.899999618530273,36.0,16.399999618530273,13.199999809265137,14.307142530168806,14.100000381469727,9.600000381469727,10.928571564810616,20.899999618530273,15.899999618530273,17.999999727521622,86.0,36.0,59.285714285714285,True,False,False,False,1
2023-01-02,16.200000762939453,12.600000381469727,19.899999618530273,63.0,16.200000762939453,11.199999809265137,13.883333365122477,12.600000381469727,6.099999904632568,9.950000047683716,19.899999618530273,15.199999809265137,17.84999958674113,85.0,51.0,65.33333333333333,True,False,False,False,1
2023-01-03,16.600000381469727,13.100000381469727,20.0,85.0,16.600000381469727,10.199999809265137,13.59166669845581,13.100000381469727,5.300000190734863,9.750000158945719,21.799999237060547,14.199999809265137,17.399999777475994,86.0,41.0,67.66666666666667,True,False,False,False,1
2023-01-04,16.399999618530273,14.0,18.899999618530273,70.0,16.399999618530273,11.199999809265137,14.06666644414266,14.0,5.599999904632568,10.150000015894571,20.5,16.100000381469727,17.950000127156574,78.0,50.0,68.83333333333333,True,False,False,False,1
2023-01-05,15.399999618530273,12.899999618530273,17.899999618530273,74.0,15.399999618530273,11.399999618530273,13.383333047231039,12.899999618530273,7.699999809265137,10.099999984105429,17.899999618530273,15.0,16.699999968210857,74.0,40.0,62.0,True,False,False,False,1
2023-01-06,15.5,11.5,19.5,72.0,15.5,11.0,13.050000031789144,11.5,7.5,9.583333333333334,19.5,12.399999618530273,16.53333330154419,84.0,34.0,66.33333333333333,True,False,False,False,1
2023-01-07,15.0,10.699999809265137,19.200000762939453,67.0,15.0,11.399999618530273,13.133333365122477,10.699999809265137,8.600000381469727,9.300000031789144,19.200000762939453,12.5,16.96666685740153,90.0,33.0,66.83333333333333,True,False,False,False,1
2023-01-08,15.0,12.600000381469727,17.399999618530273,91.0,15.0,12.199999809265137,12.933333396911621,12.600000381469727,8.199999809265137,9.633333365122477,17.399999618530273,14.199999809265137,16.233333428700764,94.0,33.0,72.66666666666667,True,False,False,False,1
2023-01-09,18.149999618530273,15.600000381469727,21.600000381469727,77.0,18.149999618530273,10.600000381469727,13.474999984105429,15.600000381469727,7.099999904632568,9.75000007947286,21.600000381469727,13.100000381469727,17.18333339691162,87.0,56.0,71.66666666666667,True,False,False,False,1
2023-01-10,16.799999237060547,13.100000381469727,20.600000381469727,77.0,16.799999237060547,9.150000095367432,13.824999729792276,13.100000381469727,5.599999904632568,9.949999888737997,21.600000381469727,9.899999618530273,17.250000317891438,83.0,64.0,73.33333333333333,True,False,False,False,1
2023-01-11,15.800000190734863,12.199999809265137,19.5,73.0,15.800000190734863,9.600000381469727,13.633333524068197,12.199999809265137,6.599999904632568,10.46666661898295,19.5,12.699999809265137,16.833333174387615,76.0,68.0,71.33333333333333,True,False,False,False,1
2023-01-12,15.399999618530273,12.399999618530273,18.299999237060547,73.0,15.399999618530273,10.800000190734863,13.25,12.699999809265137,6.5,10.383333206176758,18.299999237060547,14.899999618530273,16.083333174387615,82.0,67.0,73.33333333333333,True,False,False,False,1
2023-01-13,14.800000190734863,11.300000190734863,18.200000762939453,80.0,14.800000190734863,11.600000381469727,12.983333428700766,12.100000381469727,6.300000190734863,9.566666841506958,18.200000762939453,14.399999618530273,16.43333339691162,80.0,63.0,73.83333333333333,True,False,False,False,1
2023-01-14,15.600000381469727,11.5,19.799999237060547,79.0,15.600000381469727,12.399999618530273,13.53333330154419,12.399999618530273,6.300000190734863,9.366666634877523,19.799999237060547,15.0,17.699999809265137,83.0,52.0,69.0,True,False,False,False,1
2023-01-15,16.0,10.100000381469727,22.0,67.0,16.0,12.5,14.133333365122477,12.199999809265137,6.5,9.899999936421713,22.0,14.100000381469727,18.383333206176758,78.0,61.0,69.66666666666667,True,False,False,False,1
2023-01-16,14.899999618530273,10.5,19.299999237060547,45.0,15.399999618530273,12.600000381469727,14.03333330154419,12.300000190734863,7.800000190734863,10.21666685740153,19.299999237060547,16.5,17.866666793823242,78.0,45.0,68.16666666666667,True,False,False,False,1
2023-01-17,16.299999237060547,14.5,18.100000381469727,66.0,16.299999237060547,12.899999618530273,14.399999936421713,14.5,8.300000190734863,11.166666666666666,19.0,15.699999809265137,17.583333492279053,86.0,66.0,72.5,True,False,False,False,1
2023-01-18,13.800000190734863,11.300000190734863,16.200000762939453,22.0,17.0,11.600000381469727,13.866666793823242,14.5,8.300000190734863,10.600000063578287,19.399999618530273,14.899999618530273,17.049999872843426,82.0,22.0,62.333333333333336,True,False,False,False,1
2023-01-19,12.399999618530273,8.5,16.200000762939453,29.0,14.899999618530273,11.699999332427979,13.116666396458944,13.300000190734863,8.100000381469727,10.000000158945719,17.799999237060547,14.5,16.15000009536743,90.0,29.0,66.66666666666667,True,False,False,False,1
2023-01-20,16.899999618530273,13.0,20.799999237060547,49.0,16.899999618530273,11.449999809265137,13.224999904632568,13.0,8.100000381469727,9.933333396911621,20.799999237060547,12.800000190734863,16.166666666666668,89.0,49.0,68.66666666666667,True,False,False,False,1
2023-01-21,16.0,12.0,19.899999618530273,68.0,16.0,12.399999618530273,14.049999872843424,12.300000190734863,9.199999809265137,10.766666571299234,19.899999618530273,14.800000190734863,17.3166667620341,79.0,48.0,69.33333333333333,True,False,False,False,1
2023-01-22,13.5,9.800000190734863,17.200000762939453,9.0,17.399999618530273,11.399999618530273,13.649999936421713,14.0,7.5,10.683333237965902,20.799999237060547,13.199999809265137,16.64999993642171,84.0,9.0,60.333333333333336,True,False,False,False,1
2023-01-23,12.399999618530273,8.899999618530273,16.0,15.0,16.600000381469727,12.399999618530273,14.0,13.800000190734863,8.899999618530273,11.399999936421713,19.299999237060547,15.199999809265137,16.616666475931805,85.0,15.0,65.83333333333333,True,False,False,False,1
2023-01-24,9.899999618530273,6.900000095367432,12.899999618530273,65.0,16.600000381469727,9.899999618530273,14.016666571299234,13.5,6.900000095367432,11.31666668256124,19.600000381469727,12.899999618530273,16.666666666666668,88.0,52.0,72.16666666666667,True,False,False,False,1
2023-01-25,10.399999618530273,7.400000095367432,13.5,56.0,16.600000381469727,10.399999618530273,14.149999856948853,13.100000381469727,7.400000095367432,11.333333412806192,20.399999618530273,13.5,17.249999682108562,87.0,47.0,71.33333333333333,True,False,False,False,1
2023-01-26,10.800000190734863,6.400000095367432,15.300000190734863,27.0,17.200000762939453,10.800000190734863,14.883333524068197,14.199999809265137,6.400000095367432,11.316666523615519,21.399999618530273,15.300000190734863,18.416666825612385,82.0,27.0,62.333333333333336,True,False,False,False,1
2023-01-27,12.199999809265137,8.0,16.399999618530273,26.0,17.600000381469727,12.199999809265137,14.700000127156576,13.800000190734863,8.0,10.96666685740153,21.5,15.300000190734863,18.483333110809326,86.0,26.0,62.5,True,False,False,False,1
2023-01-28,11.800000190734863,8.600000381469727,14.899999618530273,27.0,16.399999618530273,11.800000190734863,14.100000063578287,13.399999618530273,8.600000381469727,10.850000063578287,19.5,14.899999618530273,17.35000006357829,82.0,27.0,63.833333333333336,True,False,False,False,1
2023-01-29,11.100000381469727,7.199999809265137,15.0,48.0,15.800000190734863,11.100000381469727,14.483333587646484,14.5,7.199999809265137,11.5,19.600000381469727,15.0,17.46666685740153,79.0,48.0,65.66666666666667,True,False,False,False,1
2023-01-30,12.300000190734863,10.600000381469727,14.0,61.0,16.399999618530273,12.300000190734863,15.03333330154419,15.699999809265137,9.800000190734863,11.983333428700766,20.600000381469727,14.0,18.050000190734863,73.0,45.0,62.333333333333336,True,False,False,False,1
2023-01-31,12.0,8.699999809265137,15.300000190734863,59.0,16.600000381469727,12.0,15.0,15.5,8.699999809265137,12.199999968210856,19.700000762939453,15.300000190734863,17.866666952768963,77.0,59.0,66.0,True,False,False,False,1
