Fecha,Temperatura_C,Sensacion_termica_C,Humedad,Precipitaciones_mm,Presion_mb,Viento_kph,is_day,Descripcion,Probabilidad_lluvia,Llueve
2024-09-16 13:00,25.4,26.5,56,0.0,1015.0,11.5,1,Sunny,0,0
2024-09-16 14:00,25.7,26.7,56,0.0,1015.0,11.2,1,Sunny,0,0
2024-09-16 15:00,25.6,26.7,58,0.0,1014.0,11.2,1,Sunny,0,0
2024-09-16 16:00,25.5,26.6,59,0.0,1013.0,9.4,1,Sunny,0,0
2024-09-16 17:00,25.2,26.4,60,0.0,1013.0,8.3,1,Sunny,0,0
2024-09-16 18:00,24.2,25.7,64,0.0,1013.0,6.1,1,Sunny,0,0
2024-09-16 19:00,21.0,21.0,66,0.0,1012.0,2.9,1,Sunny,0,0
2024-09-16 20:00,20.2,20.2,70,0.0,1013.0,2.5,1,Sunny,0,0
2024-09-16 21:00,20.6,20.6,69,0.0,1012.0,5.4,0,Clear,0,0
2024-09-16 22:00,21.1,21.1,63,0.0,1012.0,4.3,0,Clear,0,0
2024-09-16 23:00,21.0,21.0,61,0.0,1012.0,3.6,0,Clear,0,0
2024-09-17 00:00,19.8,19.8,63,0.0,1012.0,6.8,0,Clear,0,0
2024-09-17 01:00,19.5,19.5,65,0.0,1012.0,6.5,0,Clear,0,0
2024-09-17 02:00,19.3,19.3,67,0.0,1012.0,4.7,0,Clear,0,0
2024-09-17 03:00,19.0,19.1,69,0.0,1011.0,3.2,0,Clear,0,0
2024-09-17 04:00,18.8,18.8,72,0.0,1011.0,6.5,0,Clear,0,0
2024-09-17 05:00,18.2,18.2,78,0.0,1012.0,8.3,0,Clear,0,0
2024-09-17 06:00,17.9,17.9,79,0.0,1012.0,7.9,0,Clear,0,0
2024-09-17 07:00,17.7,17.7,79,0.0,1012.0,6.5,0,Clear,0,0
2024-09-17 08:00,20.1,20.1,77,0.0,1012.0,7.9,0,Clear,0,0
2024-09-17 09:00,21.9,21.9,76,0.0,1012.0,10.1,1,Sunny,0,0
2024-09-17 10:00,22.7,24.8,72,0.0,1012.0,11.5,1,Sunny,45,0
2024-09-17 11:00,23.2,25.1,70,0.0,1012.0,12.2,1,Sunny,45,0
2024-09-17 12:00,23.5,25.3,70,0.0,1012.0,11.5,1,Partly cloudy,45,0
2024-09-17 13:00,23.6,25.4,69,0.0,1012.0,11.9,1,Partly cloudy,45,0
2024-09-17 14:00,23.4,25.2,71,0.01,1011.0,11.9,1,Patchy rain possible,45,0
2024-09-17 15:00,23.8,25.5,69,0.0,1011.0,12.6,1,Sunny,45,0
2024-09-17 16:00,23.8,25.5,69,0.0,1010.0,12.6,1,Sunny,45,0
2024-09-17 17:00,23.4,25.3,71,0.01,1010.0,12.2,1,Patchy rain possible,45,0
2024-09-17 18:00,23.0,25.0,73,0.0,1010.0,10.8,1,Sunny,45,0
2024-09-17 19:00,20.8,20.8,76,0.08,1011.0,10.4,1,Patchy rain possible,45,0
2024-09-17 20:00,19.9,20.0,78,0.06,1011.0,9.4,1,Patchy rain possible,45,0
2024-09-17 21:00,19.9,19.9,76,0.01,1012.0,10.4,0,Patchy rain possible,45,0
2024-09-17 22:00,19.6,19.6,77,0.0,1012.0,10.1,0,Partly cloudy,45,0
2024-09-17 23:00,19.4,19.4,77,0.01,1012.0,9.4,0,Patchy rain possible,45,0
2024-09-18 00:00,19.3,19.3,81,0.01,1012.0,9.7,0,Patchy rain possible,45,0
2024-09-18 01:00,19.1,19.1,80,0.02,1012.0,8.6,0,Patchy rain possible,45,0
2024-09-18 02:00,18.9,18.9,80,0.02,1012.0,8.3,0,Patchy rain possible,45,0
2024-09-18 03:00,18.8,18.8,81,0.09,1012.0,7.9,0,Patchy rain possible,100,1
2024-09-18 04:00,18.7,18.7,82,0.07,1012.0,7.9,0,Patchy rain possible,45,0
2024-09-18 05:00,18.6,18.6,83,0.01,1012.0,8.3,0,Patchy rain possible,45,0
2024-09-18 06:00,18.8,18.8,84,0.03,1011.0,8.3,0,Patchy rain possible,45,0
2024-09-18 07:00,18.9,18.9,84,0.05,1012.0,7.9,0,Patchy rain possible,45,0
2024-09-18 08:00,20.8,20.8,82,0.06,1012.0,9.4,0,Patchy rain possible,45,0
2024-09-18 09:00,22.2,24.6,77,0.06,1012.0,10.8,1,Patchy rain possible,45,0
2024-09-18 10:00,22.9,24.9,73,0.03,1012.0,12.2,1,Patchy rain possible,45,0
2024-09-18 11:00,23.3,25.2,71,0.03,1013.0,12.2,1,Patchy rain possible,45,0
2024-09-18 12:00,23.3,25.2,71,0.05,1013.0,11.5,1,Patchy rain possible,45,0
2024-09-18 13:00,23.5,25.3,70,0.03,1013.0,11.2,1,Patchy rain possible,45,0
2024-09-18 14:00,23.5,25.3,70,0.01,1012.0,11.2,1,Patchy rain possible,45,0
2024-09-18 15:00,24.2,25.8,68,0.0,1011.0,12.2,1,Sunny,0,0
2024-09-18 16:00,24.1,25.8,69,0.02,1011.0,14.8,1,Patchy rain possible,45,0
2024-09-18 17:00,23.2,25.2,74,0.02,1012.0,13.0,1,Patchy rain possible,45,0
2024-09-18 18:00,22.9,24.9,74,0.0,1011.0,9.0,1,Sunny,0,0
2024-09-18 19:00,21.8,21.8,75,0.0,1012.0,7.9,1,Sunny,45,0
2024-09-18 20:00,20.9,20.9,79,0.0,1012.0,9.4,1,Sunny,0,0
2024-09-18 21:00,20.2,20.2,82,0.0,1013.0,9.7,0,Clear,0,0
2024-09-18 22:00,19.9,19.9,84,0.0,1013.0,9.4,0,Clear,45,0
2024-09-18 23:00,19.6,19.6,84,0.02,1013.0,10.4,0,Patchy rain possible,45,0
2024-09-19 00:00,19.6,19.6,83,0.05,1014.0,10.4,0,Patchy rain possible,45,0
2024-09-19 01:00,19.4,19.4,84,0.12,1014.0,10.8,0,Patchy rain possible,100,1
2024-09-19 02:00,19.3,19.3,86,0.17,1013.0,10.4,0,Patchy rain possible,100,1
2024-09-19 03:00,19.3,19.3,87,0.17,1013.0,10.8,0,Patchy rain possible,100,1
2024-09-19 04:00,19.2,19.2,87,0.2,1013.0,10.8,0,Patchy rain possible,100,1
2024-09-19 05:00,19.2,19.2,87,0.22,1012.0,10.8,0,Patchy rain possible,100,1
2024-09-19 06:00,19.0,19.0,86,0.27,1012.0,11.2,0,Light rain shower,100,1
2024-09-19 07:00,19.2,19.2,86,0.31,1012.0,12.2,0,Patchy rain possible,100,1
2024-09-19 08:00,20.4,20.4,84,0.25,1012.0,12.6,0,Light rain shower,100,1
2024-09-19 09:00,21.7,21.7,80,0.26,1013.0,13.7,1,Light rain shower,100,1
2024-09-19 10:00,22.3,24.6,77,0.22,1013.0,13.3,1,Light rain shower,100,1
2024-09-19 11:00,22.6,24.8,74,0.2,1013.0,14.4,1,Light rain shower,100,1
2024-09-19 12:00,22.7,24.9,74,0.24,1013.0,14.0,1,Light rain shower,100,1
2024-09-19 13:00,22.6,24.8,75,0.28,1013.0,13.0,1,Light rain shower,100,1
2024-09-19 14:00,22.7,24.9,73,0.12,1013.0,11.9,1,Patchy rain possible,100,1
2024-09-19 15:00,22.9,25.0,72,0.09,1013.0,11.2,1,Patchy rain possible,45,0
2024-09-19 16:00,23.0,25.0,72,0.02,1013.0,11.2,1,Patchy rain possible,45,0
2024-09-19 17:00,23.2,25.1,71,0.01,1012.0,10.8,1,Patchy rain possible,45,0
2024-09-19 18:00,22.9,25.0,72,0.0,1013.0,10.1,1,Partly cloudy,45,0
2024-09-19 19:00,21.8,21.8,76,0.0,1013.0,9.0,1,Partly cloudy,45,0
2024-09-19 20:00,21.0,21.0,78,0.0,1013.0,7.9,1,Partly cloudy,0,0
2024-09-19 21:00,20.8,20.8,79,0.0,1014.0,8.3,0,Partly cloudy,45,0
2024-09-19 22:00,20.5,20.5,81,0.02,1014.0,9.0,0,Patchy rain possible,45,0
2024-09-19 23:00,20.2,20.2,83,0.04,1014.0,9.7,0,Patchy rain possible,45,0
2024-09-20 00:00,20.0,20.0,87,0.02,1014.0,7.6,0,Patchy rain possible,45,0
2024-09-20 01:00,19.9,19.9,88,0.04,1013.0,8.3,0,Patchy rain possible,45,0
2024-09-20 02:00,19.8,19.8,88,0.05,1013.0,9.0,0,Patchy rain possible,45,0
2024-09-20 03:00,19.5,19.5,89,0.36,1013.0,8.3,0,Patchy rain possible,100,1
2024-09-20 04:00,19.5,19.5,89,0.1,1013.0,9.4,0,Patchy rain possible,100,1
2024-09-20 05:00,19.3,19.3,89,0.34,1012.0,9.7,0,Patchy rain possible,100,1
2024-09-20 06:00,19.2,19.2,90,0.17,1012.0,10.1,0,Patchy rain possible,100,1
2024-09-20 07:00,19.3,19.3,91,0.12,1013.0,9.0,0,Patchy rain possible,100,1
2024-09-20 08:00,20.4,20.5,89,0.1,1013.0,10.1,0,Patchy rain possible,100,1
2024-09-20 09:00,21.5,21.5,84,0.27,1013.0,10.1,1,Light rain shower,100,1
2024-09-20 10:00,22.1,24.6,80,0.12,1014.0,10.4,1,Patchy rain possible,100,1
2024-09-20 11:00,22.7,24.9,78,0.09,1014.0,11.2,1,Patchy rain possible,45,0
2024-09-20 12:00,23.0,25.0,76,0.05,1014.0,12.2,1,Patchy rain possible,45,0
2024-09-20 13:00,23.4,25.3,75,0.02,1014.0,10.8,1,Patchy rain possible,45,0
2024-09-20 14:00,23.4,25.3,75,0.0,1013.0,9.7,1,Cloudy,45,0
2024-09-20 15:00,23.7,25.5,73,0.0,1013.0,9.7,1,Partly cloudy,45,0
2024-09-20 16:00,23.5,25.3,74,0.0,1013.0,9.4,1,Partly cloudy,45,0
2024-09-20 17:00,23.1,25.1,75,0.0,1013.0,8.6,1,Partly cloudy,45,0
2024-09-20 18:00,23.0,25.0,75,0.0,1013.0,7.6,1,Partly cloudy,45,0
2024-09-20 19:00,22.0,22.0,78,0.0,1013.0,6.8,1,Partly cloudy,0,0
2024-09-20 20:00,21.3,21.3,81,0.0,1013.0,7.6,1,Partly cloudy,0,0
2024-09-20 21:00,21.1,21.1,83,0.0,1014.0,6.8,0,Partly cloudy,0,0
2024-09-20 22:00,20.8,20.8,84,0.0,1014.0,7.2,0,Partly cloudy,0,0
2024-09-20 23:00,20.5,20.5,86,0.01,1014.0,7.9,0,Patchy rain possible,45,0
2024-09-21 00:00,19.9,19.9,88,0.0,1014.0,8.3,0,Partly cloudy,45,0
2024-09-21 01:00,19.9,19.9,89,0.01,1014.0,8.3,0,Patchy rain possible,45,0
2024-09-21 02:00,19.9,19.9,89,0.01,1014.0,7.6,0,Patchy rain possible,45,0
2024-09-21 03:00,19.8,19.8,88,0.01,1014.0,6.5,0,Patchy rain possible,45,0
2024-09-21 04:00,19.6,19.6,88,0.03,1014.0,6.1,0,Patchy rain possible,45,0
2024-09-21 05:00,19.4,19.4,88,0.05,1013.0,6.1,0,Thundery outbreaks possible,45,0
2024-09-21 06:00,19.5,19.5,87,0.07,1013.0,5.0,0,Patchy rain possible,45,0
2024-09-21 07:00,19.4,19.4,87,0.15,1013.0,4.3,0,Light rain shower,100,1
2024-09-21 08:00,20.6,20.6,87,0.22,1014.0,3.6,0,Light rain shower,100,1
2024-09-21 09:00,21.7,21.7,84,0.37,1014.0,3.6,1,Light rain shower,100,1
2024-09-21 10:00,22.4,24.7,79,0.11,1015.0,5.4,1,Patchy rain possible,100,1
2024-09-21 11:00,23.1,25.1,74,0.03,1015.0,6.5,1,Patchy rain possible,45,0
2024-09-21 12:00,23.5,25.3,71,0.47,1015.0,9.4,1,Patchy rain possible,100,1
2024-09-21 13:00,23.9,25.5,68,0.0,1014.0,9.4,1,Partly cloudy,45,0
2024-09-21 14:00,24.0,25.6,66,0.0,1014.0,10.1,1,Sunny,45,0
2024-09-21 15:00,24.2,25.7,64,0.0,1014.0,11.9,1,Sunny,0,0
2024-09-21 16:00,24.2,25.6,62,0.0,1013.0,9.7,1,Sunny,45,0
2024-09-21 17:00,24.1,25.6,60,0.0,1013.0,9.0,1,Sunny,45,0
2024-09-21 18:00,23.0,24.9,60,0.0,1014.0,7.6,1,Sunny,0,0
2024-09-21 19:00,21.7,21.7,64,0.0,1014.0,5.4,1,Sunny,45,0
2024-09-21 20:00,21.4,21.4,69,0.0,1015.0,2.9,1,Sunny,45,0
2024-09-21 21:00,21.0,21.0,69,0.0,1015.0,2.2,0,Clear,0,0
2024-09-21 22:00,20.7,20.7,69,0.0,1016.0,1.8,0,Clear,0,0
2024-09-21 23:00,20.0,20.0,68,0.0,1016.0,4.0,0,Clear,0,0
2024-09-22 00:00,19.6,19.6,75,0.0,1016.0,5.4,0,Clear,0,0
2024-09-22 01:00,19.4,19.4,73,0.0,1016.0,5.0,0,Clear,0,0
2024-09-22 02:00,19.4,19.4,72,0.0,1015.0,5.8,0,Clear,0,0
2024-09-22 03:00,19.3,19.3,71,0.0,1015.0,5.0,0,Clear,0,0
2024-09-22 04:00,19.0,19.0,70,0.0,1015.0,5.4,0,Clear,0,0
2024-09-22 05:00,19.0,19.0,70,0.0,1015.0,5.4,0,Clear,0,0
2024-09-22 06:00,18.9,18.9,69,0.0,1015.0,6.5,0,Clear,0,0
2024-09-22 07:00,19.1,19.1,68,0.0,1015.0,7.2,0,Clear,0,0
2024-09-22 08:00,20.3,20.3,65,0.0,1016.0,6.8,0,Clear,0,0
2024-09-22 09:00,22.1,24.6,60,0.0,1016.0,4.3,1,Sunny,0,0
2024-09-22 10:00,23.3,25.0,57,0.0,1016.0,0.7,1,Sunny,0,0
2024-09-22 11:00,24.0,25.3,52,0.0,1016.0,6.1,1,Sunny,0,0
2024-09-22 12:00,24.2,25.3,51,0.0,1015.0,9.4,1,Sunny,0,0
2024-09-22 13:00,24.4,25.4,51,0.0,1015.0,12.2,1,Sunny,0,0
2024-09-22 14:00,24.7,25.6,49,0.0,1014.0,12.6,1,Sunny,0,0
2024-09-22 15:00,24.6,25.6,51,0.0,1014.0,13.0,1,Sunny,0,0
2024-09-22 16:00,24.4,25.5,53,0.0,1014.0,10.8,1,Sunny,0,0
2024-09-22 17:00,24.3,25.5,53,0.0,1014.0,6.8,1,Sunny,0,0
2024-09-22 18:00,24.0,25.3,53,0.0,1014.0,2.2,1,Sunny,0,0
2024-09-22 19:00,23.5,25.1,58,0.0,1014.0,1.1,1,Sunny,0,0
2024-09-22 20:00,23.3,25.0,57,0.0,1014.0,4.3,1,Sunny,0,0
2024-09-22 21:00,23.0,24.9,56,0.0,1015.0,6.1,0,Clear,0,0
2024-09-22 22:00,22.6,24.7,57,0.0,1015.0,6.5,0,Clear,0,0
2024-09-22 23:00,22.3,24.6,56,0.0,1015.0,6.5,0,Clear,0,0
2024-09-23 00:00,22.1,24.5,55,0.0,1015.0,7.2,0,Clear,0,0
2024-09-23 01:00,21.7,21.7,56,0.0,1015.0,7.2,0,Clear,0,0
2024-09-23 02:00,21.4,21.5,56,0.0,1015.0,6.5,0,Clear,0,0
2024-09-23 03:00,21.3,21.3,56,0.0,1014.0,6.1,0,Clear,0,0
2024-09-23 04:00,21.2,21.2,56,0.0,1014.0,5.8,0,Clear,0,0
2024-09-23 05:00,21.2,21.2,55,0.0,1014.0,5.8,0,Clear,0,0
2024-09-23 06:00,21.1,21.1,56,0.0,1014.0,6.5,0,Clear,0,0
2024-09-23 07:00,21.0,21.0,56,0.0,1014.0,6.5,0,Clear,0,0
2024-09-23 08:00,21.5,21.5,55,0.0,1014.0,5.8,0,Clear,0,0
2024-09-23 09:00,22.8,24.7,51,0.0,1015.0,3.6,1,Sunny,0,0
2024-09-23 10:00,23.8,25.0,49,0.0,1015.0,4.7,1,Sunny,0,0
2024-09-23 11:00,24.4,25.4,48,0.0,1015.0,6.8,1,Sunny,0,0
2024-09-23 12:00,25.2,25.9,48,0.0,1015.0,11.5,1,Sunny,0,0
2024-09-23 13:00,25.9,26.3,47,0.0,1015.0,16.2,1,Sunny,0,0
2024-09-23 14:00,26.3,26.7,46,0.0,1014.0,17.6,1,Sunny,0,0
2024-09-23 15:00,26.3,26.8,47,0.0,1013.0,15.5,1,Sunny,0,0
2024-09-23 16:00,26.3,26.8,48,0.0,1013.0,13.7,1,Sunny,0,0
2024-09-23 17:00,26.1,26.6,48,0.0,1013.0,9.0,1,Sunny,0,0
2024-09-23 18:00,25.9,26.5,48,0.0,1013.0,9.7,1,Sunny,0,0
2024-09-23 19:00,24.9,25.8,50,0.0,1013.0,10.1,1,Sunny,0,0
2024-09-23 20:00,23.9,25.2,52,0.0,1013.0,9.0,1,Sunny,0,0
2024-09-23 21:00,23.7,25.1,52,0.0,1014.0,7.2,0,Clear,0,0
2024-09-23 22:00,23.5,25.0,51,0.0,1015.0,6.1,0,Clear,0,0
2024-09-23 23:00,23.4,24.9,50,0.0,1015.0,6.5,0,Clear,0,0
2024-09-24 00:00,21.9,21.9,55,0.0,1015.0,6.5,0,Clear,0,0
2024-09-24 01:00,21.5,21.5,55,0.0,1015.0,7.2,0,Clear,0,0
2024-09-24 02:00,21.3,21.3,54,0.0,1014.0,6.5,0,Clear,0,0
2024-09-24 03:00,21.0,21.0,55,0.0,1014.0,6.1,0,Clear,0,0
2024-09-24 04:00,20.9,20.9,53,0.0,1014.0,8.3,0,Clear,0,0
2024-09-24 05:00,20.8,20.8,52,0.0,1014.0,6.8,0,Clear,0,0
2024-09-24 06:00,20.6,20.6,52,0.0,1014.0,6.8,0,Clear,0,0
2024-09-24 07:00,20.2,20.2,52,0.0,1014.0,5.0,0,Clear,0,0
2024-09-24 08:00,20.7,20.7,50,0.0,1015.0,4.3,0,Clear,0,0
2024-09-24 09:00,22.4,24.3,44,0.0,1015.0,4.3,1,Sunny,0,0
2024-09-24 10:00,23.6,24.6,41,0.0,1016.0,5.4,1,Sunny,0,0
2024-09-24 11:00,24.1,24.9,42,0.0,1016.0,8.6,1,Sunny,0,0
2024-09-24 12:00,25.2,25.5,39,0.0,1016.0,11.5,1,Partly cloudy,0,0
2024-09-24 13:00,26.1,26.0,38,0.0,1015.0,15.1,1,Sunny,0,0
2024-09-24 14:00,26.7,26.3,36,0.0,1014.0,18.7,1,Sunny,0,0
2024-09-24 15:00,27.1,26.6,35,0.0,1014.0,19.1,1,Sunny,0,0
2024-09-24 16:00,27.3,26.8,35,0.0,1013.0,17.3,1,Sunny,0,0
2024-09-24 17:00,27.2,26.6,34,0.0,1013.0,16.2,1,Sunny,0,0
2024-09-24 18:00,26.7,26.2,34,0.0,1013.0,12.2,1,Sunny,0,0
2024-09-24 19:00,24.6,24.9,35,0.0,1014.0,8.6,1,Sunny,0,0
2024-09-24 20:00,22.4,23.9,36,0.0,1015.0,7.9,1,Sunny,0,0
2024-09-24 21:00,21.6,21.6,37,0.0,1016.0,6.8,0,Clear,0,0
2024-09-24 22:00,21.6,21.6,36,0.0,1016.0,7.2,0,Clear,0,0
2024-09-24 23:00,21.7,21.7,37,0.0,1016.0,7.6,0,Clear,0,0
2024-09-25 00:00,21.1,21.1,47,0.0,1017.0,6.8,0,Clear,0,0
2024-09-25 01:00,21.2,21.2,48,0.0,1016.0,7.2,0,Clear,0,0
2024-09-25 02:00,21.1,21.1,51,0.0,1016.0,6.5,0,Clear,0,0
2024-09-25 03:00,20.8,20.8,53,0.0,1016.0,6.1,0,Clear,0,0
2024-09-25 04:00,20.6,20.6,55,0.0,1015.0,5.0,0,Clear,0,0
2024-09-25 05:00,20.8,20.8,57,0.0,1015.0,4.7,0,Clear,0,0
2024-09-25 06:00,20.5,20.5,59,0.0,1016.0,4.7,0,Clear,0,0
2024-09-25 07:00,20.4,20.4,59,0.0,1016.0,6.1,0,Clear,0,0
2024-09-25 08:00,21.5,21.5,59,0.0,1016.0,5.4,0,Clear,0,0
2024-09-25 09:00,23.0,24.8,55,0.0,1017.0,3.2,1,Sunny,0,0
2024-09-25 10:00,24.5,25.5,52,0.0,1017.0,0.7,1,Sunny,0,0
2024-09-25 11:00,25.5,26.2,48,0.0,1017.0,2.9,1,Sunny,0,0
2024-09-25 12:00,25.9,26.6,50,0.0,1017.0,7.6,1,Sunny,0,0
2024-09-25 13:00,25.9,26.7,54,0.0,1016.0,12.2,1,Sunny,0,0
2024-09-25 14:00,25.5,26.6,58,0.0,1016.0,13.0,1,Sunny,0,0
2024-09-25 15:00,25.3,26.5,61,0.0,1015.0,10.4,1,Sunny,0,0
2024-09-25 16:00,25.3,26.6,62,0.0,1015.0,7.2,1,Sunny,0,0
2024-09-25 17:00,25.1,26.4,62,0.0,1015.0,2.5,1,Sunny,0,0
2024-09-25 18:00,25.1,26.4,63,0.0,1015.0,2.2,1,Sunny,0,0
2024-09-25 19:00,24.4,25.9,65,0.0,1015.0,3.6,1,Sunny,0,0
2024-09-25 20:00,24.6,26.0,63,0.0,1015.0,5.0,1,Sunny,0,0
2024-09-25 21:00,24.5,25.9,63,0.0,1016.0,4.0,0,Clear,0,0
2024-09-25 22:00,24.2,25.7,64,0.0,1016.0,5.0,0,Clear,0,0
2024-09-25 23:00,24.0,25.6,65,0.0,1016.0,5.4,0,Clear,0,0
2024-09-26 00:00,23.1,25.1,71,0.0,1016.0,8.3,0,Clear,0,0
2024-09-26 01:00,22.5,24.8,71,0.0,1016.0,8.3,0,Clear,0,0
2024-09-26 02:00,22.6,24.8,72,0.0,1015.0,7.2,0,Clear,0,0
2024-09-26 03:00,22.6,24.8,73,0.0,1015.0,5.4,0,Clear,0,0
2024-09-26 04:00,22.4,24.7,74,0.0,1015.0,5.4,0,Clear,0,0
2024-09-26 05:00,22.1,24.6,74,0.0,1015.0,6.1,0,Clear,0,0
2024-09-26 06:00,21.8,21.8,74,0.0,1015.0,6.1,0,Clear,0,0
2024-09-26 07:00,21.7,21.7,75,0.0,1015.0,5.8,0,Clear,0,0
2024-09-26 08:00,22.1,24.6,73,0.0,1015.0,5.0,0,Clear,0,0
2024-09-26 09:00,23.9,25.5,67,0.0,1015.0,4.7,1,Sunny,0,0
2024-09-26 10:00,25.2,26.4,62,0.0,1016.0,6.1,1,Sunny,0,0
2024-09-26 11:00,26.0,27.2,59,0.0,1016.0,9.7,1,Sunny,0,0
2024-09-26 12:00,26.9,28.0,57,0.0,1015.0,16.2,1,Sunny,0,0
2024-09-26 13:00,28.0,29.0,53,0.0,1015.0,19.1,1,Sunny,0,0
2024-09-26 14:00,28.7,29.7,50,0.0,1014.0,19.1,1,Sunny,0,0
2024-09-26 15:00,29.1,29.8,47,0.0,1013.0,19.8,1,Sunny,0,0
2024-09-26 16:00,29.2,29.6,44,0.0,1013.0,21.6,1,Sunny,0,0
2024-09-26 17:00,29.0,29.2,42,0.0,1013.0,21.2,1,Sunny,0,0
2024-09-26 18:00,27.7,27.9,44,0.0,1013.0,20.5,1,Sunny,0,0
2024-09-26 19:00,24.7,25.6,50,0.0,1014.0,20.2,1,Sunny,0,0
2024-09-26 20:00,23.1,24.9,55,0.0,1015.0,17.6,1,Sunny,0,0
2024-09-26 21:00,22.3,24.7,59,0.0,1016.0,15.5,0,Clear,0,0
2024-09-26 22:00,21.8,21.8,64,0.0,1016.0,13.7,0,Clear,0,0
2024-09-26 23:00,22.3,24.7,65,0.0,1016.0,12.6,0,Clear,0,0
2024-09-27 00:00,22.3,24.7,62,0.0,1017.0,10.1,0,Clear,0,0
2024-09-27 01:00,22.1,24.6,64,0.0,1017.0,9.0,0,Clear,0,0
2024-09-27 02:00,22.2,24.6,67,0.0,1016.0,7.9,0,Clear,45,0
2024-09-27 03:00,22.2,24.6,71,0.0,1016.0,8.3,0,Partly cloudy,45,0
2024-09-27 04:00,22.6,24.8,74,0.0,1016.0,8.6,0,Partly cloudy,45,0
2024-09-27 05:00,22.2,24.6,79,0.0,1016.0,9.4,0,Clear,45,0
2024-09-27 06:00,21.9,21.9,82,0.0,1016.0,10.4,0,Partly cloudy,45,0
2024-09-27 07:00,22.1,24.6,81,0.01,1016.0,11.2,0,Patchy rain possible,45,0
2024-09-27 08:00,22.4,24.7,81,0.0,1016.0,10.8,0,Partly cloudy,45,0
2024-09-27 09:00,23.3,25.3,75,0.0,1017.0,11.2,1,Partly cloudy,45,0
2024-09-27 10:00,24.2,25.8,70,0.01,1017.0,11.9,1,Patchy rain possible,45,0
2024-09-27 11:00,24.8,26.2,65,0.0,1017.0,13.0,1,Partly cloudy,45,0
2024-09-27 12:00,25.9,27.0,58,0.0,1017.0,13.0,1,Sunny,45,0
2024-09-27 13:00,26.7,27.4,52,0.0,1016.0,16.6,1,Sunny,0,0
2024-09-27 14:00,27.3,27.6,46,0.0,1015.0,19.8,1,Sunny,0,0
2024-09-27 15:00,27.6,27.4,39,0.0,1015.0,18.7,1,Sunny,0,0
2024-09-27 16:00,27.8,27.2,34,0.0,1014.0,15.5,1,Sunny,0,0
2024-09-27 17:00,27.5,26.8,34,0.0,1014.0,9.4,1,Sunny,0,0
2024-09-27 18:00,26.5,26.2,36,0.0,1015.0,5.8,1,Sunny,0,0
2024-09-27 19:00,24.4,24.9,37,0.0,1016.0,8.3,1,Sunny,0,0
2024-09-27 20:00,23.3,24.4,39,0.0,1016.0,9.4,1,Sunny,0,0
2024-09-27 21:00,22.2,23.9,37,0.0,1017.0,10.4,0,Clear,0,0
2024-09-27 22:00,21.0,21.0,37,0.0,1017.0,11.2,0,Clear,0,0
2024-09-27 23:00,20.3,20.3,37,0.0,1017.0,12.2,0,Clear,0,0
2024-09-28 00:00,19.5,19.5,43,0.0,1017.0,13.0,0,Clear,0,0
2024-09-28 01:00,19.1,19.1,44,0.0,1017.0,12.2,0,Clear,0,0
2024-09-28 02:00,18.7,18.8,45,0.0,1017.0,12.2,0,Clear,0,0
2024-09-28 03:00,18.3,18.3,46,0.0,1017.0,11.5,0,Clear,0,0
2024-09-28 04:00,17.9,17.9,46,0.0,1017.0,11.5,0,Clear,0,0
2024-09-28 05:00,17.5,17.5,46,0.0,1017.0,11.9,0,Partly cloudy,0,0
2024-09-28 06:00,17.3,17.3,46,0.0,1017.0,11.9,0,Clear,0,0
2024-09-28 07:00,17.1,17.1,47,0.0,1018.0,13.3,0,Clear,0,0
2024-09-28 08:00,18.8,18.8,44,0.0,1018.0,12.6,0,Clear,0,0
2024-09-28 09:00,22.6,24.4,44,0.0,1019.0,13.3,1,Sunny,0,0
2024-09-28 10:00,23.5,25.0,53,0.0,1019.0,21.2,1,Sunny,0,0
2024-09-28 11:00,23.1,25.0,62,0.0,1020.0,26.3,1,Sunny,0,0
2024-09-28 12:00,23.0,25.0,68,0.1,1021.0,20.2,1,Patchy rain possible,100,1
2024-09-28 13:00,23.1,25.1,69,0.1,1021.0,19.8,1,Patchy rain possible,100,1
2024-09-28 14:00,23.1,25.1,69,0.05,1020.0,18.4,1,Patchy rain possible,45,0
2024-09-28 15:00,23.2,25.1,68,0.03,1020.0,15.8,1,Patchy rain possible,45,0
2024-09-28 16:00,23.1,25.0,67,0.02,1020.0,14.8,1,Patchy rain possible,45,0
2024-09-28 17:00,22.9,24.9,68,0.0,1020.0,14.0,1,Sunny,45,0
2024-09-28 18:00,22.3,24.7,69,0.0,1020.0,13.3,1,Sunny,0,0
2024-09-28 19:00,19.5,19.5,73,0.0,1021.0,13.0,1,Sunny,0,0
2024-09-28 20:00,18.7,18.7,76,0.0,1021.0,12.6,1,Sunny,45,0
2024-09-28 21:00,18.3,18.3,77,0.01,1022.0,14.0,0,Patchy rain possible,45,0
2024-09-28 22:00,18.5,18.5,79,0.01,1022.0,13.7,0,Patchy rain possible,45,0
2024-09-28 23:00,18.7,18.7,80,0.01,1022.0,13.7,0,Patchy rain possible,45,0
2024-09-29 00:00,17.6,17.6,81,0.04,1022.0,13.3,0,Patchy rain possible,45,0
2024-09-29 01:00,17.6,17.6,83,0.05,1022.0,14.0,0,Patchy rain possible,45,0
2024-09-29 02:00,17.6,17.6,84,0.09,1022.0,14.0,0,Patchy rain possible,45,0
