,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,precipitation,rain,wind_speed_10m,temperature_80m,soil_temperature_0cm
3535,2020-05-27 07:00:00+00:00,18.2025,61.386494,10.6525,16.936443,,0.0,0.0,10.086427,,
3536,2020-05-27 08:00:00+00:00,20.2025,48.68867,9.0525,18.374584,,0.0,0.0,10.829958,,
3537,2020-05-27 09:00:00+00:00,22.0525,43.024506,8.9025,20.174906,,0.0,0.0,12.599999,,
3538,2020-05-27 10:00:00+00:00,23.7025,37.51039,8.3525,22.472582,,0.0,0.0,13.138765,,
3539,2020-05-27 11:00:00+00:00,25.2525,34.18686,8.3525,24.799078,,0.0,0.0,12.371645,,
3540,2020-05-27 12:00:00+00:00,26.5525,30.701017,7.9025,26.451525,,0.0,0.0,11.879999,,
3541,2020-05-27 13:00:00+00:00,27.7525,27.939533,7.5525002,27.696123,,0.0,0.0,11.525623,,
3542,2020-05-27 14:00:00+00:00,28.4525,26.36893,7.3025002,28.04557,,0.0,0.0,11.720751,,
3543,2020-05-27 15:00:00+00:00,28.6525,25.710285,7.1025,27.50647,,0.0,0.0,10.829959,,
3544,2020-05-27 16:00:00+00:00,28.6025,25.873396,7.1525,26.31442,,0.0,0.0,10.636766,,
3545,2020-05-27 17:00:00+00:00,28.5525,25.85997,7.1025,26.113012,,0.0,0.0,11.592894,,
3546,2020-05-27 18:00:00+00:00,27.2525,27.9936,7.1525,24.277882,,0.0,0.0,15.349684,,
3547,2020-05-27 19:00:00+00:00,25.2525,33.955833,8.252501,22.368559,,0.0,0.0,16.610792,,
3548,2020-05-27 20:00:00+00:00,22.9025,38.968464,8.2025,20.622805,,0.0,0.0,12.387348,,
3549,2020-05-27 21:00:00+00:00,21.3025,43.841434,8.502501,19.52154,,0.0,0.0,9.504272,,
3550,2020-05-27 22:00:00+00:00,19.9525,49.281265,9.002501,18.365541,,0.0,0.0,9.085988,,
3551,2020-05-27 23:00:00+00:00,18.7025,58.315998,10.3525,17.92499,,0.0,0.0,6.1305785,,
3552,2020-05-28 00:00:00+00:00,17.7025,68.81491,11.9025,17.027704,,0.0,0.0,8.669949,,
3553,2020-05-28 01:00:00+00:00,17.5525,69.24015,11.8525,17.233702,,0.0,0.0,6.12,,
3554,2020-05-28 02:00:00+00:00,16.6025,72.09049,11.5525,15.968233,,0.0,0.0,7.6367526,,
3555,2020-05-28 03:00:00+00:00,16.1525,67.36938,10.1025,15.251064,,0.0,0.0,6.489992,,
3556,2020-05-28 04:00:00+00:00,15.002501,71.7947,9.9525,14.088034,,0.0,0.0,6.28713,,
3557,2020-05-28 05:00:00+00:00,14.3025,73.61611,9.6525,13.163868,,0.0,0.0,7.24486,,
3558,2020-05-28 06:00:00+00:00,15.6025,63.51201,8.7025,13.760357,,0.0,0.0,10.296251,,
3559,2020-05-28 07:00:00+00:00,17.4025,51.67761,7.3525,15.192684,,0.0,0.0,10.464797,,
3560,2020-05-28 08:00:00+00:00,18.7525,46.99095,7.2025003,16.553635,,0.0,0.0,10.137692,,
3561,2020-05-28 09:00:00+00:00,20.5025,41.579674,7.0025,18.605337,,0.0,0.0,9.885262,,
3562,2020-05-28 10:00:00+00:00,22.3525,35.260693,6.2525,21.240906,,0.0,0.0,9.726665,,
3563,2020-05-28 11:00:00+00:00,24.0525,30.420527,5.6025,23.559448,,0.0,0.0,9.36,,
3564,2020-05-28 12:00:00+00:00,25.2025,28.994959,5.9025,25.067955,,0.0,0.0,9.9571085,,
3565,2020-05-28 13:00:00+00:00,26.6025,26.321188,5.7025003,26.566477,,0.0,0.0,9.47012,,
3566,2020-05-28 14:00:00+00:00,27.5025,24.452488,5.4025,27.276848,,0.0,0.0,8.647496,,
3567,2020-05-28 15:00:00+00:00,28.0025,23.097383,5.0025,27.223251,,0.0,0.0,7.928178,,
3568,2020-05-28 16:00:00+00:00,28.2025,22.279427,4.6525,26.638636,,0.0,0.0,6.924738,,
3569,2020-05-28 17:00:00+00:00,28.0025,22.072783,4.3525,25.473097,,0.0,0.0,8.049845,,
3570,2020-05-28 18:00:00+00:00,27.4525,23.114656,4.5525002,24.719584,,0.0,0.0,9.726664,,
3571,2020-05-28 19:00:00+00:00,26.0025,28.228977,6.2025003,23.256924,,0.0,0.0,12.261157,,
3572,2020-05-28 20:00:00+00:00,23.6025,36.106365,7.7025003,21.544025,,0.0,0.0,10.00256,,
3573,2020-05-28 21:00:00+00:00,22.1525,42.04703,8.6525,20.484037,,0.0,0.0,9.0,,
3574,2020-05-28 22:00:00+00:00,21.1025,45.753082,8.9525,19.282629,,0.0,0.0,10.587918,,
3575,2020-05-28 23:00:00+00:00,19.9025,49.601055,9.0525,18.032507,,0.0,0.0,11.119281,,
3576,2020-05-29 00:00:00+00:00,18.7525,56.790455,10.002501,17.765087,,0.0,0.0,6.8777895,,
3577,2020-05-29 01:00:00+00:00,17.4525,68.76498,11.6525,17.012182,,0.0,0.0,6.519877,,
3578,2020-05-29 02:00:00+00:00,16.6525,65.04166,10.0525,16.096088,,0.0,0.0,4.0249224,,
3579,2020-05-29 03:00:00+00:00,15.752501,68.4225,9.9525,14.932987,,0.0,0.0,5.634891,,
3580,2020-05-29 04:00:00+00:00,15.1525,70.86805,9.9025,14.28603,,0.0,0.0,5.8603754,,
3581,2020-05-29 05:00:00+00:00,14.6025,71.720085,9.5525,13.645945,,0.0,0.0,5.8048253,,
3582,2020-05-29 06:00:00+00:00,16.2025,60.917328,8.6525,14.6828785,,0.0,0.0,7.9932976,,
3583,2020-05-29 07:00:00+00:00,18.3025,49.33463,7.5025,16.65777,,0.0,0.0,6.8399997,,
3584,2020-05-29 08:00:00+00:00,20.1025,41.32352,6.5525002,18.463337,,0.0,0.0,5.2416787,,
3585,2020-05-29 09:00:00+00:00,22.0525,34.69176,5.7525,20.655684,,0.0,0.0,4.6938257,,
3586,2020-05-29 10:00:00+00:00,24.0025,31.476566,6.0525002,23.666397,,0.0,0.0,4.8433046,,
3587,2020-05-29 11:00:00+00:00,25.8525,28.875994,6.4025,26.54805,,0.0,0.0,3.8268526,,
3588,2020-05-29 12:00:00+00:00,27.0025,26.338718,6.0525002,27.917122,,0.0,0.0,4.452954,,
3589,2020-05-29 13:00:00+00:00,28.6025,22.073143,4.8525,29.03357,,0.0,0.0,5.991594,,
3590,2020-05-29 14:00:00+00:00,29.3525,20.842419,4.6525,29.234379,,0.0,0.0,6.8777895,,
3591,2020-05-29 15:00:00+00:00,29.6525,20.772764,4.8525,28.684345,,0.0,0.0,7.8954163,,
3592,2020-05-29 16:00:00+00:00,29.6025,20.615864,4.7025003,27.66637,,0.0,0.0,7.928177,,
3593,2020-05-29 17:00:00+00:00,29.2525,21.257685,4.8525,26.868402,,0.0,0.0,7.754637,,
3594,2020-05-29 18:00:00+00:00,28.6525,22.16308,4.9525003,26.503672,,0.0,0.0,6.28713,,
3595,2020-05-29 19:00:00+00:00,27.6025,23.15394,4.7025003,25.16629,,0.0,0.0,7.9036193,,
3596,2020-05-29 20:00:00+00:00,26.1525,27.88333,6.1525,24.452362,,0.0,0.0,5.0142193,,
3597,2020-05-29 21:00:00+00:00,24.9025,33.399002,7.7025003,23.487085,,0.0,0.0,5.5887027,,
3598,2020-05-29 22:00:00+00:00,23.1025,46.1513,10.9025,22.59231,,0.0,0.0,5.3999996,,
3599,2020-05-29 23:00:00+00:00,21.4025,42.98714,8.3025,20.154274,,0.0,0.0,5.495161,,
3600,2020-05-30 00:00:00+00:00,20.7525,46.121243,8.752501,19.427425,,0.0,0.0,6.830519,,
3601,2020-05-30 01:00:00+00:00,19.5525,50.01056,8.8525,17.836966,,0.0,0.0,9.693296,,
3602,2020-05-30 02:00:00+00:00,18.2525,53.33002,8.6025,16.981619,,0.0,0.0,6.193674,,
3603,2020-05-30 03:00:00+00:00,17.3525,52.91331,7.6525,15.5523205,,0.0,0.0,8.161764,,
3604,2020-05-30 04:00:00+00:00,16.5025,55.65219,7.6025,14.502333,,0.0,0.0,9.449572,,
3605,2020-05-30 05:00:00+00:00,15.952499,57.83413,7.6525,14.072012,,0.0,0.0,8.714677,,
3606,2020-05-30 06:00:00+00:00,16.9025,55.000988,7.8025002,14.655827,,0.0,0.0,11.480557,,
3607,2020-05-30 07:00:00+00:00,19.0525,43.35577,6.3025002,16.547234,,0.0,0.0,10.787993,,
3608,2020-05-30 08:00:00+00:00,20.7525,37.179142,5.6025,18.489386,,0.0,0.0,8.049845,,
3609,2020-05-30 09:00:00+00:00,22.7525,32.33724,5.3525,21.026026,,0.0,0.0,6.162207,,
3610,2020-05-30 10:00:00+00:00,24.8525,28.897612,5.5525002,24.382086,,0.0,0.0,4.829907,,
3611,2020-05-30 11:00:00+00:00,26.9525,26.143902,5.9025,27.458462,,0.0,0.0,4.0249224,,
3612,2020-05-30 12:00:00+00:00,28.0525,26.260958,6.9025,29.162971,,0.0,0.0,4.32,,
3613,2020-05-30 13:00:00+00:00,30.0025,22.588457,6.3525,30.77081,,0.0,0.0,5.1919937,,
3614,2020-05-30 14:00:00+00:00,30.7525,20.19258,5.3525,30.453289,,0.0,0.0,6.519877,,
3615,2020-05-30 15:00:00+00:00,31.0525,18.708454,4.5025,30.255505,,0.0,0.0,5.3517847,,
3616,2020-05-30 16:00:00+00:00,31.0525,18.25564,4.1525,29.338318,,0.0,0.0,5.692099,,
3617,2020-05-30 17:00:00+00:00,31.0525,18.064564,4.0025,28.428219,,0.0,0.0,8.209263,,
3618,2020-05-30 18:00:00+00:00,29.5525,20.531511,4.6025,27.02281,,0.0,0.0,8.39657,,
3619,2020-05-30 19:00:00+00:00,26.9525,35.015427,10.2025,24.496895,,0.0,0.0,17.309973,,
3620,2020-05-30 20:00:00+00:00,25.3525,36.97339,9.6025,23.924032,,0.0,0.0,9.107359,,
3621,2020-05-30 21:00:00+00:00,24.0025,43.85994,10.9525,23.14174,,0.0,0.0,7.9036193,,
3622,2020-05-30 22:00:00+00:00,22.6025,49.99346,11.6525,22.06066,,0.0,0.0,7.2,,
3623,2020-05-30 23:00:00+00:00,21.6525,52.623432,11.5525,20.31043,,0.0,0.0,12.475961,,
3624,2020-05-31 00:00:00+00:00,21.5525,51.052326,11.002501,20.548288,,0.0,0.0,9.0,,
3625,2020-05-31 01:00:00+00:00,21.4025,43.1331,8.3525,19.43794,,0.0,0.0,10.495713,,
3626,2020-05-31 02:00:00+00:00,20.6525,41.908012,7.2525,18.226995,,0.0,0.0,11.770403,,
3627,2020-05-31 03:00:00+00:00,19.8525,46.499325,8.0525,17.798178,,0.0,0.0,10.587917,,
3628,2020-05-31 04:00:00+00:00,18.6025,50.263683,8.0525,17.050568,,0.0,0.0,7.145796,,
3629,2020-05-31 05:00:00+00:00,17.9025,53.058075,8.2025,15.834436,,0.0,0.0,10.948973,,
3630,2020-05-31 06:00:00+00:00,18.6525,50.791676,8.252501,16.586727,,0.0,0.0,11.019764,,
3631,2020-05-31 07:00:00+00:00,20.0025,43.92368,7.3525,17.936968,,0.0,0.0,9.47012,,
3632,2020-05-31 08:00:00+00:00,21.1025,39.1217,6.6525,19.188938,,0.0,0.0,7.2805495,,
3633,2020-05-31 09:00:00+00:00,23.2525,33.619556,6.3525,21.183838,,0.0,0.0,7.8625183,,
3634,2020-05-31 10:00:00+00:00,25.5525,28.792816,6.1025,24.642706,,0.0,0.0,7.2359104,,
3635,2020-05-31 11:00:00+00:00,26.9525,26.234396,5.9525003,26.220034,,0.0,0.0,6.4096174,,
3636,2020-05-31 12:00:00+00:00,28.8525,22.998959,5.6525,28.904179,,0.0,0.0,2.1897945,,
3637,2020-05-31 13:00:00+00:00,30.4525,19.909124,4.9025,30.48291,,0.0,0.0,5.4477882,,
3638,2020-05-31 14:00:00+00:00,28.0525,33.719864,10.6025,26.936913,,0.7,0.7,17.654686,,
3639,2020-05-31 15:00:00+00:00,27.6525,28.781364,7.9025,25.607376,,0.0,0.0,10.239453,,
3640,2020-05-31 16:00:00+00:00,29.7525,20.94321,5.0525002,27.908878,,0.0,0.0,4.3349743,,
3641,2020-05-31 17:00:00+00:00,26.1525,35.02471,9.502501,23.072254,,0.2,0.2,20.240196,,
3642,2020-05-31 18:00:00+00:00,25.5525,31.373312,7.3525,23.783346,,0.0,0.0,7.42159,,
3643,2020-05-31 19:00:00+00:00,23.8525,39.76965,9.3525,21.004349,,0.0,0.0,18.374111,,
3644,2020-05-31 20:00:00+00:00,22.7525,46.827667,10.8025,21.420647,,0.0,0.0,10.829959,,
3645,2020-05-31 21:00:00+00:00,21.2525,54.285664,11.6525,20.247047,,0.3,0.3,10.383987,,
3646,2020-05-31 22:00:00+00:00,20.1025,60.819202,12.3025,19.056099,,0.2,0.2,12.096214,,
3647,2020-05-31 23:00:00+00:00,19.9025,63.837738,12.8525,20.23717,,0.0,0.0,3.8773184,,
3648,2020-06-01 00:00:00+00:00,17.8525,82.87987,14.9025,18.606417,,0.0,0.0,6.0347,,
3649,2020-06-01 01:00:00+00:00,17.1025,87.17756,14.9525,18.28619,,0.0,0.0,3.219938,,
3650,2020-06-01 02:00:00+00:00,16.5025,90.26905,14.9025,17.61996,,0.0,0.0,3.5455887,,
3651,2020-06-01 03:00:00+00:00,16.5525,89.117256,14.752501,17.515923,,0.0,0.0,4.2136917,,
3652,2020-06-01 04:00:00+00:00,16.2025,91.1249,14.752501,17.44438,,0.0,0.0,2.3051248,,
3653,2020-06-01 05:00:00+00:00,15.6525,93.47435,14.6025,16.807117,,0.0,0.0,2.52,,
3654,2020-06-01 06:00:00+00:00,16.5525,86.845474,14.3525,17.464788,,0.0,0.0,3.5455887,,
3655,2020-06-01 07:00:00+00:00,18.1525,80.0317,14.6525,19.197021,,0.0,0.0,3.396233,,
3656,2020-06-01 08:00:00+00:00,19.8025,65.72026,13.2025,19.955921,,0.0,0.0,5.937272,,
3657,2020-06-01 09:00:00+00:00,21.6525,52.104046,11.4025,21.464289,,0.0,0.0,6.0347,,
3658,2020-06-01 10:00:00+00:00,23.3025,46.359646,11.1525,24.06094,,0.0,0.0,5.8603754,,
3659,2020-06-01 11:00:00+00:00,24.7525,42.917686,11.3025,26.081293,,0.0,0.0,6.849467,,
3660,2020-06-01 12:00:00+00:00,25.7525,37.96376,10.3525,27.16871,,0.0,0.0,6.725354,,
3661,2020-06-01 13:00:00+00:00,26.9025,34.420963,9.9025,28.040577,,0.0,0.0,8.225035,,
3662,2020-06-01 14:00:00+00:00,27.6525,32.068558,9.502501,27.842083,,0.0,0.0,10.365251,,
3663,2020-06-01 15:00:00+00:00,27.8525,28.836405,8.1025,27.190025,,0.0,0.0,10.105681,,
3664,2020-06-01 16:00:00+00:00,27.5525,28.558672,7.7025003,25.73862,,0.0,0.0,8.311245,,
3665,2020-06-01 17:00:00+00:00,26.8025,31.296907,8.4025,25.308027,,0.0,0.0,7.342588,,
3666,2020-06-01 18:00:00+00:00,26.5025,33.39756,9.1025,25.559958,,0.0,0.0,4.829907,,
3667,2020-06-01 19:00:00+00:00,25.7025,40.424152,11.252501,25.485952,,0.0,0.0,4.1046314,,
3668,2020-06-01 20:00:00+00:00,23.7025,50.94792,12.9525,23.882523,,0.0,0.0,5.154415,,
3669,2020-06-01 21:00:00+00:00,22.6525,53.23067,12.6525,22.464762,,0.0,0.0,6.9899354,,
3670,2020-06-01 22:00:00+00:00,21.7025,53.160305,11.752501,20.946009,,0.0,0.0,8.891344,,
3671,2020-06-01 23:00:00+00:00,20.0025,59.410877,11.8525,19.62875,,0.0,0.0,6.489992,,
3672,2020-06-02 00:00:00+00:00,19.3025,65.61373,12.7025,19.235703,,0.0,0.0,6.28713,,
3673,2020-06-02 01:00:00+00:00,18.6025,66.768456,12.3025,18.472633,,0.0,0.0,5.815978,,
3674,2020-06-02 02:00:00+00:00,17.5525,75.650154,13.2025,17.742664,,0.0,0.0,5.6920996,,
3675,2020-06-02 03:00:00+00:00,18.0025,66.86319,11.752501,18.060305,,0.0,0.0,3.319036,,
3676,2020-06-02 04:00:00+00:00,17.7525,67.69953,11.7025,17.946596,,0.0,0.0,2.2768397,,
3677,2020-06-02 05:00:00+00:00,15.7025,85.64158,13.3025,16.01541,,0.0,0.0,5.0911684,,
3678,2020-06-02 06:00:00+00:00,16.8525,76.7831,12.752501,17.079432,,0.0,0.0,4.39436,,
3679,2020-06-02 07:00:00+00:00,18.5525,65.02315,11.8525,18.421467,,0.0,0.0,4.829907,,
3680,2020-06-02 08:00:00+00:00,20.0525,54.338463,10.5525,19.743074,,0.0,0.0,3.319036,,
3681,2020-06-02 09:00:00+00:00,22.6525,43.629894,9.6525,22.069536,,0.0,0.0,3.4152596,,
3682,2020-06-02 10:00:00+00:00,24.0025,38.75505,9.1025,22.924084,,0.0,0.0,5.771239,,
3683,2020-06-02 11:00:00+00:00,26.0525,32.272064,8.2025,24.845339,,0.0,0.0,9.360001,,
3684,2020-06-02 12:00:00+00:00,26.7525,32.359108,8.8525,25.030935,,0.0,0.0,10.028439,,
3685,2020-06-02 13:00:00+00:00,28.0025,28.975763,8.3025,27.664627,,0.0,0.0,11.631956,,
3686,2020-06-02 14:00:00+00:00,28.8525,26.657785,7.8025002,28.47815,,0.0,0.0,10.630672,,
3687,2020-06-02 15:00:00+00:00,29.6025,20.687916,4.7525,27.692284,,0.0,0.0,12.475961,,
3688,2020-06-02 16:00:00+00:00,29.6025,19.907455,4.2025003,27.075464,,0.0,0.0,11.753877,,
3689,2020-06-02 17:00:00+00:00,28.3025,24.750332,6.2525,23.86484,,0.0,0.0,23.933907,,
3690,2020-06-02 18:00:00+00:00,27.5525,25.415155,6.0025,23.87213,,0.0,0.0,18.35647,,
3691,2020-06-02 19:00:00+00:00,26.1025,30.367311,7.3525,23.61807,,0.0,0.0,12.324414,,
3692,2020-06-02 20:00:00+00:00,23.6025,39.96721,9.2025,22.076355,,0.0,0.0,9.028754,,
3693,2020-06-02 21:00:00+00:00,22.1525,45.127567,9.7025,20.97434,,0.0,0.0,7.5942082,,
3694,2020-06-02 22:00:00+00:00,20.9025,50.204933,10.1525,19.961344,,0.0,0.0,6.849467,,
3695,2020-06-02 23:00:00+00:00,19.8525,54.287086,10.3525,18.905542,,0.0,0.0,7.289445,,
3696,2020-06-03 00:00:00+00:00,19.1525,53.385086,9.4525,17.595058,,0.0,0.0,9.726665,,
3697,2020-06-03 01:00:00+00:00,18.5025,55.784336,9.502501,17.116497,,0.0,0.0,8.647496,,
3698,2020-06-03 02:00:00+00:00,17.4025,59.980843,9.5525,15.993034,,0.0,0.0,8.905908,,
3699,2020-06-03 03:00:00+00:00,16.6525,61.229427,9.1525,14.953751,,0.0,0.0,10.1376915,,
3700,2020-06-03 04:00:00+00:00,16.0525,63.39962,9.1025,14.405153,,0.0,0.0,9.693296,,
3701,2020-06-03 05:00:00+00:00,15.3525,68.57094,9.6025,14.1048355,,0.0,0.0,7.8954163,,
3702,2020-06-03 06:00:00+00:00,16.6025,65.46707,10.1025,15.590862,,0.0,0.0,7.24486,,
3703,2020-06-03 07:00:00+00:00,19.0525,57.821117,10.5525,18.14519,,0.0,0.0,7.42159,,
3704,2020-06-03 08:00:00+00:00,21.4525,52.05164,11.2025,20.214653,,0.0,0.0,11.019764,,
3705,2020-06-03 09:00:00+00:00,23.6525,43.03953,10.3525,21.916462,,0.0,0.0,14.386494,,
3706,2020-06-03 10:00:00+00:00,25.0525,38.66212,10.002501,23.79903,,0.0,0.0,15.990646,,
3707,2020-06-03 11:00:00+00:00,26.2025,34.80426,9.4525,25.444899,,0.0,0.0,15.778516,,
3708,2020-06-03 12:00:00+00:00,25.9525,34.617,9.1525,24.865957,,0.0,0.0,18.374111,,
3709,2020-06-03 13:00:00+00:00,26.7025,30.742855,8.0525,24.824156,,0.0,0.0,19.969458,,
3710,2020-06-03 14:00:00+00:00,27.8025,29.216661,8.252501,25.569696,,0.0,0.0,22.26768,,
3711,2020-06-03 15:00:00+00:00,27.1525,30.86827,8.502501,23.868097,,0.1,0.1,25.932495,,
3712,2020-06-03 16:00:00+00:00,26.9525,31.444992,8.6025,22.822462,,0.0,0.0,25.772078,,
3713,2020-06-03 17:00:00+00:00,26.3525,32.1379,8.4025,22.3062,,0.0,0.0,24.842607,,
3714,2020-06-03 18:00:00+00:00,25.5525,34.85533,8.9025,22.208893,,0.0,0.0,20.929596,,
3715,2020-06-03 19:00:00+00:00,21.6525,54.567093,12.1025,19.88204,,0.4,0.4,16.610792,,
3716,2020-06-03 20:00:00+00:00,19.8525,65.09066,13.1025,19.177277,,0.9,0.9,11.384198,,
3717,2020-06-03 21:00:00+00:00,19.7025,67.65439,13.5525,18.950443,,0.5,0.5,12.979984,,
3718,2020-06-03 22:00:00+00:00,18.8525,72.499214,13.8025,17.717255,,1.0,1.0,16.215992,,
3719,2020-06-03 23:00:00+00:00,17.7025,80.228935,14.252501,16.362774,,1.7,1.7,18.733839,,
3720,2020-06-04 00:00:00+00:00,18.6025,77.056175,14.502501,18.391613,,0.4,0.4,11.620809,,
3721,2020-06-04 01:00:00+00:00,17.9025,81.82505,14.752501,17.420961,,0.2,0.2,14.118243,,
3722,2020-06-04 02:00:00+00:00,17.1525,82.528,14.1525,16.164846,,0.0,0.0,16.071491,,
3723,2020-06-04 03:00:00+00:00,16.5525,84.35075,13.9025,15.728575,,0.0,0.0,14.33234,,
3724,2020-06-04 04:00:00+00:00,15.9025,87.34924,13.8025,14.890432,,0.0,0.0,15.379206,,
3725,2020-06-04 05:00:00+00:00,15.3525,90.773926,13.8525,14.442963,,0.0,0.0,14.799459,,
3726,2020-06-04 06:00:00+00:00,15.3025,88.728096,13.4525,13.803524,,0.8,0.8,17.873554,,
3727,2020-06-04 07:00:00+00:00,15.752501,86.20642,13.4525,13.98777,,1.4,1.4,19.694992,,
3728,2020-06-04 08:00:00+00:00,15.9025,83.18535,13.0525,14.317211,,0.9,0.9,17.518356,,
3729,2020-06-04 09:00:00+00:00,15.5525,87.88728,13.5525,14.131086,,1.1,1.1,17.581125,,
3730,2020-06-04 10:00:00+00:00,18.2525,64.7437,11.502501,15.872997,,0.1,0.1,19.493261,,
3731,2020-06-04 11:00:00+00:00,18.6025,46.94933,7.0525002,14.744537,,0.0,0.0,21.26744,,
3732,2020-06-04 12:00:00+00:00,21.1525,30.995474,3.3525,17.40848,,0.0,0.0,24.29133,,
3733,2020-06-04 13:00:00+00:00,21.2525,32.022125,3.9025,17.702917,,0.0,0.0,21.566973,,
3734,2020-06-04 14:00:00+00:00,22.5025,25.659765,1.8525001,18.562859,,0.0,0.0,22.226902,,
3735,2020-06-04 15:00:00+00:00,22.0025,28.503675,2.9025,16.613691,,0.0,0.0,28.312117,,
3736,2020-06-04 16:00:00+00:00,21.2525,29.213337,2.6025,15.588327,,0.0,0.0,27.257967,,
3737,2020-06-04 17:00:00+00:00,21.4525,28.148321,2.2524998,15.940931,,0.0,0.0,25.77962,,
3738,2020-06-04 18:00:00+00:00,20.5025,32.603127,3.5024998,15.734615,,0.0,0.0,22.26768,,
3739,2020-06-04 19:00:00+00:00,19.1025,38.681896,4.7025003,15.928385,,0.0,0.0,12.984975,,
3740,2020-06-04 20:00:00+00:00,17.1525,48.683548,6.2525,15.138769,,0.0,0.0,7.342588,,
3741,2020-06-04 21:00:00+00:00,16.3025,48.28111,5.3525,13.798149,,0.0,0.0,9.339208,,
3742,2020-06-04 22:00:00+00:00,14.5525,57.484245,6.2525,12.693171,,0.0,0.0,6.28713,,
3743,2020-06-04 23:00:00+00:00,13.6525,69.157814,8.1025,12.238104,,0.0,0.0,6.297428,,
3744,2020-06-05 00:00:00+00:00,13.3025,67.9199,7.5025,11.841249,,0.0,0.0,5.5887027,,
3745,2020-06-05 01:00:00+00:00,12.6525,71.352325,7.6025,11.191,,0.0,0.0,5.7599998,,
3746,2020-06-05 02:00:00+00:00,12.1525,74.99966,7.8525,10.841673,,0.0,0.0,5.154415,,
3747,2020-06-05 03:00:00+00:00,11.752501,74.4213,7.3525,10.437484,,0.0,0.0,4.3349743,,
3748,2020-06-05 04:00:00+00:00,10.7025,81.43324,7.6525,9.429399,,0.0,0.0,4.5536795,,
3749,2020-06-05 05:00:00+00:00,10.002501,89.181404,8.3025,9.022573,,0.0,0.0,3.671294,,
3750,2020-06-05 06:00:00+00:00,11.752501,78.05665,8.0525,10.872686,,0.0,0.0,2.5455842,,
3751,2020-06-05 07:00:00+00:00,14.4025,64.5459,7.8025002,13.407303,,0.0,0.0,2.9024127,,
3752,2020-06-05 08:00:00+00:00,16.4525,56.788357,7.8525,15.052717,,0.0,0.0,5.7599998,,
3753,2020-06-05 09:00:00+00:00,18.5025,49.557594,7.7525,17.282242,,0.0,0.0,6.792466,,
3754,2020-06-05 10:00:00+00:00,20.5525,41.73654,7.1025,19.848658,,0.0,0.0,8.557102,,
3755,2020-06-05 11:00:00+00:00,22.2525,35.475876,6.2525,21.798048,,0.0,0.0,9.9571085,,
3756,2020-06-05 12:00:00+00:00,23.8025,33.315533,6.7025003,24.32222,,0.0,0.0,7.42159,,
3757,2020-06-05 13:00:00+00:00,25.0525,30.59597,6.5525002,25.124748,,0.0,0.0,9.983106,,
3758,2020-06-05 14:00:00+00:00,25.8025,28.96168,6.4025,25.496828,,0.0,0.0,10.464797,,
3759,2020-06-05 15:00:00+00:00,26.2025,27.897083,6.2025003,25.149767,,0.0,0.0,11.298495,,
3760,2020-06-05 16:00:00+00:00,26.4525,26.73937,5.8025002,24.406374,,0.0,0.0,11.923557,,
3761,2020-06-05 17:00:00+00:00,26.5025,25.574158,5.2025003,23.370728,,0.0,0.0,13.397612,,
3762,2020-06-05 18:00:00+00:00,25.9525,25.87294,4.9025,22.758202,,0.0,0.0,13.392774,,
3763,2020-06-05 19:00:00+00:00,24.0525,32.03814,6.3525,21.346663,,0.0,0.0,12.229406,,
3764,2020-06-05 20:00:00+00:00,21.7025,37.8397,6.7025003,19.16908,,0.0,0.0,11.609651,,
3765,2020-06-05 21:00:00+00:00,20.5025,41.579674,7.0025,18.085793,,0.0,0.0,11.298495,,
3766,2020-06-05 22:00:00+00:00,19.6025,43.961254,7.0025,17.130167,,0.0,0.0,11.681987,,
3767,2020-06-05 23:00:00+00:00,19.1025,45.04053,6.9025,16.356346,,0.0,0.0,13.397612,,
3768,2020-06-06 00:00:00+00:00,17.6025,54.99432,8.4525,15.783207,,0.0,0.0,9.686609,,
3769,2020-06-06 01:00:00+00:00,17.4525,53.665108,7.9525003,15.190733,,0.0,0.0,11.841756,,
3770,2020-06-06 02:00:00+00:00,17.0025,53.73032,7.5525002,14.622747,,0.0,0.0,11.966953,,
3771,2020-06-06 03:00:00+00:00,16.3525,56.377724,7.6525,13.997639,,0.0,0.0,11.966953,,
3772,2020-06-06 04:00:00+00:00,15.8025,61.44427,8.4025,13.656363,,0.0,0.0,11.841756,,
3773,2020-06-06 05:00:00+00:00,15.3525,66.75183,9.2025,13.429541,,0.0,0.0,11.770403,,
3774,2020-06-06 06:00:00+00:00,16.4025,65.6431,9.9525,14.736105,,0.0,0.0,11.440979,,
3775,2020-06-06 07:00:00+00:00,18.3025,60.799843,10.6025,16.636387,,0.0,0.0,12.7279215,,
3776,2020-06-06 08:00:00+00:00,20.2025,56.39907,11.252501,18.300411,,0.0,0.0,15.683774,,
3777,2020-06-06 09:00:00+00:00,22.0525,48.539616,10.7025,19.66005,,0.0,0.0,19.770523,,
3778,2020-06-06 10:00:00+00:00,23.5025,38.613262,8.6025,21.283236,,0.0,0.0,19.878391,,
3779,2020-06-06 11:00:00+00:00,24.4525,35.2558,8.1025,22.723692,,0.0,0.0,19.107151,,
3780,2020-06-06 12:00:00+00:00,25.3025,30.560965,6.7525,23.48695,,0.0,0.0,19.862083,,
3781,2020-06-06 13:00:00+00:00,26.1025,28.062475,6.2025003,24.171967,,0.0,0.0,20.018072,,
